t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2486.328,31.07566,-7.584831,0.3064578,-0.1436521,-0.5091964,-0.2514024,-0.09906959,315,-1069,144
2486.332,31.07956,-7.699753,0.3256114,-0.1628057,-0.4772385,-0.2471413,-0.07456851,287,-1087,104
2486.336,31.08347,-7.833828,0.3303998,-0.1675941,-0.4442153,-0.2396845,-0.05219796,277,-1011,112
2486.34,31.08738,-8.121132,0.3112462,-0.05746084,-0.42291,-0.2247708,-0.03195793,274,-1001,61
2486.344,31.09128,-8.489839,0.1101333,0.1915361,-0.42291,-0.1789644,-0.004261058,303,-1092,95
2486.348,31.09519,-8.892065,-0.03830723,0.4884171,-0.4506069,-0.1118528,0.01704423,326,-1046,178
2486.352,31.09909,-9.318233,-0.3016694,0.6607997,-0.4825648,-0.001065264,0.04367584,269,-1096,138
2486.355,31.103,-9.787496,-0.7182605,0.2106897,-0.5613944,0.1565939,0.04687164,307,-1007,110
2486.359,31.10691,-10.58716,-1.177947,-0.3687071,-0.6295713,0.3323625,0.0628506,308,-1045,131
2486.363,31.11081,-11.11867,-1.790863,-0.5410896,-0.6945524,0.5326322,0.09161274,376,-1097,110
2486.367,31.11472,-11.58794,-2.336741,-0.1244985,-0.7179882,0.6072007,0.1075917,329,-1052,147
2486.371,31.11863,-12.1003,-2.657564,0.6560113,-0.7126619,0.6114618,0.1257012,310,-1004,121
2486.375,31.12253,-12.37802,-2.796428,1.244985,-0.6924219,0.5635249,0.1438107,282,-1042,54
2486.379,31.12644,-12.80898,-2.743755,1.570596,-0.6380934,0.4740427,0.1789644,350,-1025,50
2486.383,31.13034,-12.93348,-2.557007,1.307234,-0.5667207,0.4111921,0.2109224,311,-1104,139
2486.387,31.13425,-13.08192,-2.236184,0.5650316,-0.4751079,0.3621899,0.241815,279,-1066,173
2486.391,31.13816,-13.18726,-1.70946,-0.4548983,-0.3717773,0.3227751,0.2727077,274,-1001,79
2486.395,31.14206,-13.32613,-1.25935,-1.216254,-0.1960087,0.2652508,0.3131877,358,-1032,82
2486.398,31.14597,-13.41232,-0.9385271,-1.580173,-0.05858954,0.201335,0.3376888,351,-1119,84
2486.402,31.14988,-13.43147,-0.6368576,-1.623269,0.06498113,0.1075917,0.3462109,303,-1109,143
2486.406,31.15378,-13.40753,-0.6081272,-1.522712,0.1704423,-0.003195793,0.3472762,297,-989,150
2486.41,31.15769,-13.23515,-0.7852981,-1.666364,0.2961435,-0.1683118,0.3366236,320,-1027,106
2486.414,31.16159,-13.04361,-0.9576807,-2.274492,0.3749731,-0.2844256,0.3270362,326,-1042,132
2486.418,31.1655,-12.88559,-1.134852,-2.801216,0.4197142,-0.3898868,0.3249057,335,-1068,157
2486.422,31.16941,-12.66054,-1.575385,-1.996764,0.4143879,-0.4814995,0.3185141,285,-1080,128
2486.426,31.17331,-12.0141,-2.442086,2.446874,0.3557983,-0.5379585,0.3291667,274,-1003,134
2486.43,31.17722,-11.21444,-2.796428,7.40766,0.3004046,-0.4463458,0.366451,281,-1042,81
2486.434,31.18113,-10.92235,-2.791639,11.49696,0.2311624,-0.1331581,0.4378237,327,-1085,107
2486.438,31.18503,-11.77947,-1.537077,7.278373,0.08522115,0.3962784,0.5102617,383,-1086,148
2486.441,31.18894,-13.38838,-0.1771709,1.283292,-0.169377,1.063134,0.608266,249,-1030,121
2486.445,31.19284,-13.93425,-1.47004,3.739743,-0.1374191,1.135572,0.6657903,287,-1023,130
2486.449,31.19675,-13.97735,-2.8491,5.808333,0.02876214,0.809601,0.737163,345,-1000,78
2486.453,31.20066,-13.77145,-3.706224,5.243302,0.1416802,0.309992,0.829841,321,-1036,117
2486.457,31.20456,-13.1729,-4.074931,2.537854,0.1629855,-0.06178534,0.922519,283,-1051,154
2486.461,31.20847,-12.81856,-4.34787,0.1771709,0.2002697,-0.1544633,1.039698,263,-1013,167
2486.465,31.21238,-12.66054,-4.654328,0.1101333,0.3334278,-0.0660464,1.072721,240,-1029,94
2486.469,31.21628,-13.31655,-4.419696,0.9385271,0.5368933,0.01917476,1.067395,312,-1039,69
2486.473,31.22019,-14.12579,-4.400543,2.681506,0.7627293,0.001065264,1.073787,324,-1063,95
2486.477,31.22409,-14.55675,-3.490746,2.442086,0.9139969,-0.06924219,1.134507,271,-1080,154
2486.48,31.228,-14.44661,-2.470816,3.404555,0.8394284,-0.05006743,1.199488,303,-1039,75
2486.484,31.23191,-13.92947,-2.140416,4.898537,0.7925567,-0.08415589,1.225054,337,-1013,62
2486.488,31.23581,-12.95742,-1.446098,4.477157,0.8309063,-0.1747034,1.192031,325,-1071,96
2486.492,31.23972,-11.1905,-0.7182605,1.565808,0.9214537,-0.1778992,1.118528,296,-1067,168
2486.496,31.24363,-10.39084,-0.9624691,1.584961,0.9853696,-0.03728426,1.08657,269,-1019,147
2486.5,31.24753,-10.60631,-1.37906,4.074931,1.141963,0.08522115,1.094027,268,-1048,111
2486.504,31.25144,-11.45865,-0.3687071,5.932832,1.219728,0.09906959,1.145159,289,-1051,104
2486.508,31.25534,-11.7699,2.37026,5.84664,0.8831042,0.08309063,1.281513,306,-1078,145
2486.512,31.25925,-11.39161,3.763685,5.650316,0.5368933,0.1246359,1.36993,265,-1067,148
2486.516,31.26316,-10.58716,4.568137,5.923255,0.3557983,0.2162487,1.407214,283,-1014,92
2486.52,31.26706,-10.06044,5.195418,6.402095,0.2684466,0.3472762,1.391235,363,-1065,128
2486.523,31.27097,-9.988609,6.114791,6.641515,0.1629855,0.572047,1.356082,310,-1062,110
2486.527,31.27488,-10.35253,6.742072,6.919243,0.144876,0.7105314,1.34969,312,-1086,166
2486.531,31.27878,-10.82179,7.283161,7.158663,0.1459412,0.7669904,1.330515,268,-1054,164
2486.535,31.28269,-11.066,7.996634,7.101202,0.1235707,0.7286409,1.28897,231,-999,119
2486.539,31.28659,-11.25754,8.312668,6.74686,0.001065264,0.5667207,1.182444,321,-1007,120
2486.543,31.2905,-11.29584,8.341399,6.138733,-0.1012001,0.4058658,1.090831,318,-1090,152
2486.547,31.29441,-11.36767,8.2169,5.707777,-0.1789644,0.2492719,1.002414,272,-1058,127
2486.551,31.29831,-11.65019,7.982268,5.468357,-0.2386192,0.1278317,0.9278453,259,-1032,106
2486.555,31.30222,-12.64617,7.465121,5.396531,-0.2759035,0.03408846,0.8809737,337,-1024,104
2486.559,31.30613,-13.45541,6.071695,5.334281,-0.3589941,-0.04154531,0.8234494,306,-1087,99
2486.562,31.31003,-14.29338,4.999093,5.085284,-0.4239752,-0.08735168,0.7701862,304,-1080,152
2486.566,31.31394,-15.09305,3.983952,4.745308,-0.4825648,-0.1235707,0.721184,274,-1001,152
2486.57,31.31784,-15.84004,3.055001,4.218583,-0.5496764,-0.1502023,0.6785734,284,-1013,77
2486.574,31.32175,-16.77857,1.647211,3.495534,-0.6402239,-0.1778992,0.6221144,317,-1003,114
2486.578,31.32566,-17.41063,0.4501099,2.94008,-0.7105314,-0.1970739,0.5731123,328,-1020,151
2486.582,31.32956,-17.7554,-0.7182605,2.451662,-0.7680557,-0.2343582,0.5123922,279,-1077,148
2486.586,31.33347,-17.86074,-2.06859,1.915361,-0.8000136,-0.2876214,0.4346279,258,-1012,114
2486.59,31.33738,-17.37233,-3.739743,1.240196,-0.7978831,-0.386691,0.2854909,258,-1033,83
2486.594,31.34128,-16.52478,-4.845864,0.8619126,-0.7435546,-0.4729774,0.1438107,300,-1079,107
2486.598,31.34519,-15.25585,-5.631162,0.7326257,-0.6359629,-0.5603291,-0.00958738,296,-1083,113
2486.602,31.34909,-13.72835,-6.229713,0.7182605,-0.4900216,-0.6306365,-0.165116,264,-1027,160
2486.605,31.353,-11.57357,-6.421249,0.7709329,-0.2844256,-0.6870956,-0.3526025,269,-1017,77
2486.609,31.35691,-10.04128,-6.287174,0.818817,-0.1342233,-0.6956177,-0.4559332,329,-1018,122
2486.613,31.36081,-8.772355,-6.100426,0.866701,-0.01171791,-0.6902914,-0.531567,321,-1034,151
2486.617,31.36472,-7.829039,-5.760449,0.8379706,0.1022654,-0.6764429,-0.5848302,291,-1041,140
2486.621,31.36863,-6.885724,-5.363012,0.9816227,0.241815,-0.6562029,-0.6231797,239,-1010,150
2486.625,31.37253,-6.493075,-5.061342,1.082179,0.3323625,-0.644485,-0.644485,277,-1014,90
2486.629,31.37644,-6.272808,-4.687847,1.106121,0.4186489,-0.6306365,-0.6668555,336,-1044,67
2486.633,31.38034,-6.23929,-4.323928,1.149217,0.4921522,-0.6146576,-0.6753777,313,-1057,120
2486.637,31.38425,-6.210559,-3.854665,1.134852,0.5837649,-0.5816344,-0.680704,250,-1084,169
2486.641,31.38816,-6.263232,-3.41892,1.130063,0.6498113,-0.5454154,-0.6838998,268,-1038,114
2486.645,31.39206,-6.282385,-3.016694,1.173159,0.7041398,-0.495348,-0.6817692,300,-1057,83
2486.648,31.39597,-6.282385,-2.767697,1.297657,0.7456851,-0.44315,-0.6796387,330,-1059,76
2486.652,31.39988,-6.344634,-2.576161,1.235408,0.7744472,-0.3877563,-0.6764429,298,-1035,160
2486.656,31.40378,-6.263232,-2.379836,1.345541,0.8085357,-0.3238404,-0.6700513,256,-1039,109
2486.66,31.40769,-6.253655,-2.197877,1.37906,0.8309063,-0.2897519,-0.6689861,286,-1015,88
2486.664,31.41159,-6.210559,-2.087744,1.412579,0.8394284,-0.2759035,-0.6732471,331,-1066,91
2486.668,31.4155,-6.153098,-1.900996,1.546654,0.8490158,-0.2567287,-0.6743124,327,-1069,127
2486.672,31.41941,-5.947197,-1.647211,1.661576,0.8426242,-0.2535329,-0.680704,286,-1064,175
2486.676,31.42331,-5.942409,-1.493982,1.580173,0.8341021,-0.2556635,-0.6870956,264,-1024,87
2486.68,31.42722,-5.923255,-1.268927,1.608904,0.8266452,-0.2535329,-0.6966829,320,-1045,104
2486.684,31.43113,-5.865794,-1.086968,1.656788,0.8127968,-0.2471413,-0.7062703,339,-1075,128
2486.688,31.43503,-5.884948,-0.8283938,1.637634,0.7978831,-0.2428803,-0.7201188,315,-1103,123
2486.691,31.43894,-5.884948,-0.6033388,1.637634,0.7765778,-0.237554,-0.7403588,275,-1041,162
2486.695,31.44284,-5.894524,-0.4788403,1.58975,0.757403,-0.2364887,-0.7552725,290,-1055,101
2486.699,31.44675,-5.822698,-0.3064578,1.570596,0.7350325,-0.2386192,-0.7669904,338,-1040,68
2486.703,31.45066,-5.770026,-0.1101333,1.455675,0.7084008,-0.2450108,-0.7701862,312,-1082,153
2486.707,31.45456,-5.650316,-0.004788403,1.450886,0.6913566,-0.2503371,-0.7669904,303,-1076,149
2486.711,31.45847,-5.473145,0.06703765,1.412579,0.6743124,-0.2471413,-0.7552725,293,-997,65
2486.715,31.46238,-5.315128,0.1484405,1.312023,0.6636597,-0.237554,-0.7392935,346,-1040,99
2486.719,31.46628,-5.023035,0.4261679,1.312023,0.648746,-0.1981392,-0.7094661,328,-1091,62
2486.723,31.47019,-4.831499,0.5123592,1.254562,0.6402239,-0.1608549,-0.680704,305,-1095,155
2486.727,31.47409,-4.668693,0.617704,1.292869,0.6380934,-0.1267665,-0.6466155,301,-1010,152
2486.73,31.478,-4.486734,0.8092402,1.426944,0.6338323,-0.1012001,-0.6040049,251,-1064,71
2486.734,31.48191,-4.367024,1.058237,1.446098,0.6167881,-0.08522115,-0.5400891,350,-1005,87
2486.738,31.48581,-4.314351,1.192312,1.541866,0.6018744,-0.07563377,-0.4868258,336,-1095,114
2486.742,31.48972,-4.271256,1.297657,1.556231,0.5954828,-0.0777643,-0.4261058,259,-1084,174
2486.746,31.49363,-4.232949,1.460463,1.537077,0.5869607,-0.0777643,-0.366451,261,-1049,118
2486.75,31.49753,-4.232949,1.551443,1.551443,0.5773733,-0.07456851,-0.3110572,330,-1030,98
2486.754,31.50144,-4.209007,1.565808,1.489193,0.5805691,-0.07243798,-0.2247708,323,-1077,107
2486.758,31.50534,-4.237737,1.685518,1.474828,0.5741775,-0.06498113,-0.1629855,335,-1074,101
2486.762,31.50925,-4.290409,1.690306,1.407791,0.5709817,-0.06072007,-0.1043959,307,-1036,145
2486.766,31.51316,-4.443638,1.699883,1.47004,0.5677859,-0.05326322,-0.04367584,243,-1022,88
2486.77,31.51706,-4.601656,1.699883,1.407791,0.5592638,-0.03728426,0.03621899,332,-1024,86
2486.773,31.52097,-4.750096,1.671153,1.431733,0.5550028,-0.02450108,0.09906959,321,-1077,106
2486.777,31.52488,-5.013458,1.532289,1.369483,0.5432849,-0.008522115,0.1629855,305,-1082,122
2486.781,31.52878,-5.295974,1.364695,1.359907,0.5283712,0.00958738,0.2151834,267,-1030,159
2486.785,31.53269,-5.746084,1.091756,1.49877,0.5262406,0.02130529,0.2759035,276,-1039,72
2486.789,31.53659,-6.210559,1.11091,1.369483,0.5251754,0.01171791,0.3121225,343,-1056,107
2486.793,31.5405,-6.722918,1.096544,1.292869,0.5209143,-0.008522115,0.3515373,348,-1115,143
2486.797,31.54441,-7.158663,1.015142,0.9672575,0.5091964,-0.02237055,0.390952,271,-1087,123
2486.801,31.54831,-7.881712,0.8858546,0.7469909,0.499609,-0.03941478,0.4261058,276,-1032,101
2486.805,31.55222,-8.446743,0.8379706,0.4596867,0.4900216,-0.05113269,0.4506069,313,-1043,113
2486.809,31.55613,-8.973468,0.818817,0.1867477,0.4761732,-0.06711166,0.4708469,337,-1087,112
2486.812,31.56003,-9.509769,0.7374141,-0.1149217,0.4623248,-0.08415589,0.4836301,259,-1065,157
2486.816,31.56394,-10.0748,0.7422025,-0.3591302,0.4388889,-0.1022654,0.4910869,272,-1016,170
2486.82,31.56784,-10.46745,0.641646,-0.3830723,0.42291,-0.112918,0.4814995,285,-1015,95
2486.824,31.57175,-10.82179,0.5650316,-0.2011129,0.4058658,-0.1235707,0.4612595,313,-1030,107
2486.828,31.57566,-11.0229,0.4740519,-0.1197101,0.3888215,-0.1406149,0.4356932,343,-1067,155
2486.832,31.57956,-11.25754,0.4261679,-0.1436521,0.3621899,-0.1715076,0.386691,283,-1080,112
2486.836,31.58347,-11.27669,0.3639187,-0.272939,0.3366236,-0.2002697,0.3451457,291,-1041,71
2486.84,31.58738,-11.15698,0.3591302,-0.4836287,0.3121225,-0.2343582,0.3004046,326,-1011,98
2486.844,31.59128,-10.97981,0.3016694,-0.5267244,0.294013,-0.2695119,0.2545982,270,-1067,135
2486.848,31.59519,-10.59674,0.1771709,-0.4309563,0.2961435,-0.298274,0.2109224,355,-1103,97
2486.852,31.59909,-10.2807,0.1628057,-0.1963245,0.3121225,-0.330232,0.1587244,302,-1012,108
2486.855,31.603,-9.964667,0.09576807,0.08140286,0.3334278,-0.3408846,0.1257012,278,-1005,91
2486.859,31.60691,-9.624691,0.03351882,0.3974375,0.3600594,-0.3355583,0.1033307,343,-1059,61
2486.863,31.61081,-9.457097,-0.009576807,0.6799533,0.3888215,-0.3238404,0.09054748,294,-1077,146
2486.867,31.61472,-9.260772,0.004788403,0.8858546,0.4143879,-0.2918825,0.08309063,267,-1095,127
2486.871,31.61863,-9.227253,0,0.9672575,0.4261058,-0.2599245,0.0809601,311,-1000,100
2486.875,31.62253,-9.217676,0.05746084,0.8714894,0.4378237,-0.221575,0.08309063,300,-1005,91
2486.879,31.62644,-9.255984,0.1771709,0.7038953,0.4538026,-0.1683118,0.08628642,317,-1088,87
2486.883,31.63034,-9.289502,0.3399766,0.2920926,0.4814995,-0.06711166,0.09374327,346,-1083,141
2486.887,31.63425,-9.414001,0.5889736,0.05267244,0.499609,0.0298274,0.09267801,289,-1047,119
2486.891,31.63816,-9.634267,0.6943185,-0.1723825,0.5102617,0.1299623,0.0958738,326,-1021,57
2486.895,31.64206,-9.964667,0.8714894,-0.2346318,0.5145227,0.2354234,0.08948221,318,-1053,81
2486.898,31.64597,-10.34295,1.034295,-0.3064578,0.5166533,0.3547331,0.0777643,325,-1074,144
2486.902,31.64988,-10.63504,1.23062,-0.3974375,0.5145227,0.4314321,0.06072007,288,-1044,124
2486.906,31.65378,-11.11867,1.422156,-0.2681506,0.4964132,0.4868258,0.04048005,298,-1040,159
2486.91,31.65769,-11.48259,1.671153,0.07661445,0.42291,0.5049353,0.01384844,292,-1030,100
2486.914,31.66159,-11.75074,1.795651,0.7900865,0.2503371,0.4783037,-0.04261058,312,-1052,72
2486.918,31.6655,-11.87524,1.723825,0.7852981,0.1012001,0.4410195,-0.09054748,310,-1046,169
2486.922,31.66941,-11.84651,1.522712,0.1101333,-0.02769688,0.4175837,-0.1480718,270,-1018,111
2486.926,31.67331,-11.89918,1.369483,-0.8283938,-0.1054612,0.4335626,-0.2066613,250,-1018,96
2486.93,31.67722,-12.13381,1.326388,-1.201889,-0.1619202,0.4719121,-0.2695119,345,-1037,104
2486.934,31.68113,-12.51689,1.479617,-0.842759,-0.221575,0.4697816,-0.3067962,301,-1092,157
2486.938,31.68503,-12.86644,1.656788,-0.6655881,-0.3004046,0.4175837,-0.3334278,281,-1085,140
2486.941,31.68894,-13.34049,1.853112,-0.7852981,-0.3792341,0.3185141,-0.370712,288,-987,150
2486.945,31.69284,-13.64216,2.231396,-1.28808,-0.427171,0.1864213,-0.4090615,260,-1038,87
2486.949,31.69675,-13.90073,2.767697,-1.714248,-0.4410195,-0.03089267,-0.4367584,360,-1089,87
2486.953,31.70066,-14.05396,2.944868,-1.623269,-0.3941478,-0.2141182,-0.4442153,312,-1066,139
2486.957,31.70456,-14.06354,3.016694,-0.7709329,-0.309992,-0.3898868,-0.4548679,229,-1047,119
2486.961,31.70847,-13.872,2.748544,1.053449,-0.2300971,-0.5123922,-0.4697816,263,-1017,90
2486.965,31.71238,-13.36443,2.049437,3.902549,-0.1214401,-0.5219796,-0.4783037,325,-1049,99
2486.969,31.71628,-12.76109,1.417367,7.393295,-0.0330232,-0.3792341,-0.4676511,314,-1063,144
2486.973,31.72019,-12.28225,0.3303998,8.8777,-0.02130529,-0.1139833,-0.4335626,285,-1079,150
2486.977,31.72409,-12.82334,-1.268927,6.047753,-0.03941478,0.1970739,-0.427171,240,-1023,155
2486.98,31.728,-13.57512,-1.532289,3.725378,-0.03621899,0.5070659,-0.4868258,298,-989,79
2486.984,31.73191,-13.39316,-0.7757213,3.878607,-0.08415589,0.5965481,-0.5251754,304,-1051,99
2486.988,31.73581,-13.31176,0.4261679,3.471592,-0.1725728,0.6018744,-0.5869607,321,-1043,136
2486.992,31.73972,-13.44105,1.795651,2.365471,-0.2258361,0.5986786,-0.6689861,230,-1057,184
2486.996,31.74363,-14.10664,3.39019,1.819593,-0.1938781,0.6721819,-0.8234494,256,-1022,114
2487,31.74753,-14.92066,4.726154,2.475605,-0.2205097,0.7424893,-0.974717,289,-1028,114
2487.004,31.75144,-15.96454,5.951985,3.169923,-0.3462109,0.7179882,-1.156877,346,-1075,114
2487.008,31.75534,-16.80251,6.651092,2.964022,-0.4601942,0.5837649,-1.343298,375,-1051,146
2487.012,31.75925,-16.27099,6.138733,1.92015,-0.4197142,0.3163835,-1.473261,265,-994,133
2487.016,31.76316,-14.75786,4.874595,1.403002,-0.314253,0.1576591,-1.483913,301,-1038,60
2487.02,31.76706,-12.85686,3.648763,1.671153,-0.241815,0.09480853,-1.441303,325,-1004,108
2487.023,31.77097,-11.19529,2.844312,2.887407,-0.2609898,0.1107875,-1.336907,313,-1085,108
2487.027,31.77488,-9.773131,1.905785,5.094861,-0.4239752,0.2066613,-1.146225,286,-1097,124
2487.031,31.77878,-9.279926,0.7038953,6.282385,-0.5486112,0.298274,-1.022654,288,-1024,85
2487.035,31.78269,-8.911219,-0.6607997,6.622362,-0.5805691,0.3952131,-0.9203885,304,-1045,117
2487.039,31.78659,-8.719682,-1.690306,6.287174,-0.535828,0.5070659,-0.8351673,310,-1040,102
2487.043,31.7905,-8.552088,-2.260126,5.702988,-0.4783037,0.6402239,-0.7520767,316,-1080,163
2487.047,31.79441,-8.528146,-3.117251,5.861006,-0.4356932,0.8213189,-0.6764429,272,-975,142
2487.051,31.79831,-8.681375,-3.892972,6.076484,-0.4016047,0.9278453,-0.6540724,279,-1020,111
2487.055,31.80222,-8.968679,-4.534618,6.153098,-0.3589941,0.9779128,-0.6476808,348,-1018,90
2487.059,31.80613,-9.246407,-4.91769,6.291962,-0.3131877,0.9736517,-0.6519418,345,-1076,128
2487.062,31.81003,-9.390059,-5.386954,6.29675,-0.2535329,0.9054748,-0.6721819,300,-1049,134
2487.066,31.81394,-9.303868,-5.559336,5.889736,-0.2024002,0.8159926,-0.6988135,243,-1007,118
2487.07,31.81784,-9.093178,-5.554548,5.401319,-0.1544633,0.7222493,-0.7297061,292,-1030,79
2487.074,31.82175,-8.853758,-5.391742,5.032612,-0.1001349,0.6327671,-0.7648599,300,-1047,89
2487.078,31.82566,-8.781932,-5.353435,5.0374,-0.0330232,0.531567,-0.8170578,289,-1067,148
2487.082,31.82956,-9.045294,-5.372589,5.003881,0.0181095,0.4623248,-0.8671253,290,-1041,156
2487.086,31.83347,-9.509769,-5.425261,4.908113,0.09693906,0.3888215,-0.9321064,312,-1033,87
2487.09,31.83738,-9.993398,-5.305551,4.726154,0.1874865,0.309992,-1.015197,336,-1025,91
2487.094,31.84128,-10.75475,-4.922479,4.400543,0.2972088,0.2162487,-1.131311,363,-1036,131
2487.098,31.84519,-11.39161,-4.299986,4.232949,0.3472762,0.1384844,-1.20801,272,-1062,133
2487.102,31.84909,-12.75152,-3.514688,3.687071,0.370712,0.06498113,-1.23038,294,-1010,157
2487.105,31.853,-13.84806,-2.705448,3.653552,0.3771036,0.02130529,-1.221858,265,-1007,75
2487.109,31.85691,-15.22233,-1.934515,3.648763,0.3781689,-0.05006743,-1.182444,351,-1074,63
2487.113,31.86081,-16.03157,-1.216254,3.519476,0.3834952,-0.1214401,-1.14729,335,-1080,146
2487.117,31.86472,-16.81687,-0.5315128,3.332729,0.3930826,-0.2173139,-1.082309,301,-1084,143
2487.121,31.86863,-17.33881,0.2537854,3.169923,0.3920173,-0.3153183,-0.9843043,286,-1015,98
2487.125,31.87253,-17.6309,1.206678,2.853888,0.3728426,-0.4442153,-0.8000136,323,-1010,105
2487.129,31.87644,-17.36275,1.972822,2.528277,0.3355583,-0.5251754,-0.6359629,344,-1037,90
2487.133,31.88034,-16.75941,2.561796,2.30801,0.2769688,-0.5784386,-0.4548679,304,-1041,124
2487.137,31.88425,-15.83525,3.083732,2.001553,0.205596,-0.6125271,-0.2790993,309,-1015,127
2487.141,31.88816,-14.16889,3.347094,1.733402,0.1331581,-0.6274408,-0.1161138,276,-1003,98
2487.145,31.89206,-12.77067,3.438074,1.599327,0.04474111,-0.6231797,0.05219796,334,-1047,95
2487.148,31.89597,-11.40119,3.53863,1.503559,-0.01171791,-0.6103965,0.1352886,339,-1065,132
2487.152,31.89988,-10.20409,3.53863,1.508347,-0.05219796,-0.5997439,0.1928129,323,-1064,173
2487.156,31.90378,-9.289502,3.41892,1.503559,-0.0777643,-0.5869607,0.2364887,298,-1045,114
2487.16,31.90769,-8.370129,3.351882,1.513135,-0.1033307,-0.5731123,0.2833603,328,-978,108
2487.164,31.91159,-7.881712,3.332729,1.508347,-0.1225054,-0.5635249,0.309992,352,-1060,110
2487.168,31.9155,-7.541735,3.169923,1.479617,-0.144876,-0.5528722,0.3334278,323,-1067,154
2487.172,31.91941,-7.264008,2.834735,1.455675,-0.165116,-0.5368933,0.3515373,263,-1048,144
2487.176,31.92331,-7.082049,2.480393,1.374272,-0.1917476,-0.5177185,0.3717773,296,-1058,86
2487.18,31.92722,-6.904878,2.193089,1.364695,-0.2162487,-0.4942827,0.3877563,321,-1010,98
2487.184,31.93113,-6.895301,1.910573,1.292869,-0.2428803,-0.4580637,0.4058658,362,-1067,132
2487.188,31.93503,-6.799533,1.671153,1.273715,-0.2705772,-0.4165184,0.4293016,292,-1070,132
2487.191,31.93894,-6.660669,1.278504,1.216254,-0.3014698,-0.3440804,0.4580637,276,-1054,115
2487.195,31.94284,-6.646304,1.173159,1.144428,-0.3249057,-0.2876214,0.4772385,306,-1018,107
2487.199,31.94675,-6.550536,1.029507,1.043872,-0.3419499,-0.2237055,0.4964132,343,-1093,87
2487.203,31.95066,-6.449979,0.9481039,1.039084,-0.3611246,-0.1619202,0.5123922,323,-1075,135
2487.207,31.95456,-6.315904,0.8954314,1.082179,-0.3771036,-0.08841695,0.5251754,303,-1005,140
2487.211,31.95847,-6.234501,0.794875,1.154005,-0.386691,-0.04048005,0.5305017,322,-1018,73
2487.215,31.96238,-6.129156,0.7469909,1.206678,-0.3941478,0.003195793,0.535828,366,-1035,74
2487.219,31.96628,-6.009446,0.6560113,1.292869,-0.4058658,0.0330232,0.5326322,344,-1032,122
2487.223,31.97019,-5.880159,0.4405331,1.422156,-0.4133226,0.06391587,0.5219796,278,-1026,138
2487.227,31.97409,-5.755661,0.2537854,1.450886,-0.4207795,0.0777643,0.5113269,264,-1008,170
2487.23,31.978,-5.530606,0.09576807,1.426944,-0.427171,0.0809601,0.4964132,304,-1022,49
2487.234,31.98191,-5.482722,-0.05267244,1.47004,-0.4388889,0.07563377,0.479369,335,-1075,67
2487.238,31.98581,-5.252878,-0.09576807,1.465251,-0.4527374,0.06817692,0.4612595,336,-1086,156
2487.242,31.98972,-5.09965,-0.2059013,1.412579,-0.4772385,0.05965481,0.4314321,280,-1049,145
2487.246,31.99363,-4.951209,-0.1867477,1.326388,-0.4910869,0.05326322,0.4143879,286,-1055,103
2487.25,31.99753,-4.975151,-0.1388637,1.268927,-0.5049353,0.04900216,0.4005394,315,-1015,74
2487.254,32.00144,-4.898537,-0.04788403,1.225831,-0.519849,0.05326322,0.3845605,323,-1102,156
2487.258,32.00534,-4.912902,0.01915361,1.173159,-0.5368933,0.05645902,0.3653857,282,-1075,139
2487.262,32.00925,-4.922479,0.1675941,1.154005,-0.5400891,0.06178534,0.3494067,278,-1023,150
2487.266,32.01316,-5.032612,0.08140286,1.058237,-0.5305017,0.07669904,0.334493,269,-1033,75
2487.27,32.01706,-5.104438,0.08619126,1.029507,-0.515588,0.09693906,0.3131877,342,-1055,109
2487.273,32.02097,-5.24809,0.1005565,1.010353,-0.4921522,0.1246359,0.2769688,287,-1090,121
2487.277,32.02488,-5.358223,0.004788403,0.9864111,-0.4655206,0.1395496,0.2503371,289,-1061,153
2487.281,32.02878,-5.492299,-0.1005565,1.039084,-0.4474111,0.1502023,0.2194445,291,-1017,102
2487.285,32.03269,-5.683835,-0.1915361,1.029507,-0.4239752,0.1427454,0.1874865,346,-1049,92
2487.289,32.03659,-5.760449,-0.2633622,1.11091,-0.4016047,0.1203749,0.1310275,307,-1065,105
2487.293,32.0405,-5.961562,-0.4118027,1.115698,-0.3824299,0.09480853,0.08948221,247,-1084,125
2487.297,32.04441,-6.0286,-0.5075708,1.16837,-0.3653857,0.06711166,0.04900216,270,-1046,149
2487.301,32.04831,-6.143521,-0.6320692,1.125275,-0.3557983,0.03621899,0.008522115,256,-1010,114
2487.305,32.05222,-6.301539,-0.7517793,1.000776,-0.3387541,-0.01384844,-0.04580637,335,-1038,77
2487.309,32.05613,-6.497863,-0.8714894,0.9816227,-0.3270362,-0.05645902,-0.08841695,312,-1039,97
2487.312,32.06003,-6.607997,-1.000776,0.9624691,-0.3195793,-0.1012001,-0.1320928,258,-1074,135
2487.316,32.06394,-6.823475,-1.149217,0.7757213,-0.3089267,-0.1502023,-0.1768339,270,-1045,115
2487.32,32.06784,-7.082049,-1.201889,0.6129156,-0.294013,-0.2098571,-0.2290319,313,-1062,74
2487.324,32.07175,-7.28795,-1.268927,0.6368576,-0.2897519,-0.2471413,-0.2631203,339,-1040,108
2487.328,32.07566,-7.560889,-1.25935,0.4932055,-0.2908172,-0.278034,-0.294013,317,-1054,141
