t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2473.609,30.42438,-8.791508,-2.413355,0.7709329,-0.3856257,0.3557983,-0.2247708,-1229,2030,37
2473.613,30.42828,-8.868123,-2.207454,0.842759,-0.3898868,0.3451457,-0.1949434,-1202,2014,31
2473.617,30.43219,-8.887277,-2.154781,0.5793968,-0.3792341,0.3376888,-0.1842907,-1160,1965,4
2473.621,30.43609,-9.002198,-2.126051,0.3782839,-0.3430151,0.3494067,-0.1981392,-1170,1973,89
2473.625,30.44,-9.26556,-2.106897,0.2011129,-0.2844256,0.366451,-0.2311624,-1233,1999,71
2473.629,30.44391,-9.658209,-2.231396,-0.09097966,-0.2141182,0.3600594,-0.2545982,-1198,2026,27
2473.633,30.44781,-9.940725,-2.298434,-0.1915361,-0.1331581,0.3526025,-0.2812298,-1182,2000,44
2473.637,30.45172,-10.02692,-2.102109,-0.225055,-0.07030745,0.3526025,-0.3089267,-1222,1978,35
2473.641,30.45563,-9.921572,-1.537077,-0.4692635,-0.01171791,0.3462109,-0.3536678,-1207,1987,54
2473.645,30.45953,-9.801862,-0.866701,-0.3016694,0.01917476,0.3408846,-0.3834952,-1227,1981,81
2473.648,30.46344,-9.629479,-0.296881,-0.03830723,0.01704423,0.3387541,-0.3930826,-1240,1998,2
2473.652,30.46734,-9.543288,0.1436521,0.2011129,-0.02237055,0.350472,-0.3920173,-1237,2001,48
2473.656,30.47125,-9.299079,0.7565677,0.4644751,-0.1022654,0.370712,-0.3984089,-1216,2000,27
2473.66,30.47516,-9.188946,1.043872,0.5267244,-0.1576591,0.3877563,-0.4037352,-1205,1984,54
2473.664,30.47906,-9.059659,1.201889,0.7086837,-0.2077266,0.4090615,-0.40267,-1211,1989,79
2473.668,30.48297,-8.959103,1.163582,0.866701,-0.2897519,0.4346279,-0.4005394,-1228,2046,22
2473.672,30.48688,-8.825027,0.9385271,0.9385271,-0.370712,0.4623248,-0.4101268,-1197,2028,20
2473.676,30.49078,-8.815451,0.5171476,1.125275,-0.4356932,0.4846953,-0.4463458,-1184,1988,5
2473.68,30.49469,-8.738836,0.3734955,1.278504,-0.4687164,0.5123922,-0.4751079,-1187,2021,50
2473.684,30.49859,-8.69574,0.03351882,1.446098,-0.4942827,0.5390238,-0.4932174,-1205,2015,56
2473.688,30.5025,-8.662222,-0.272939,1.623269,-0.5134575,0.5709817,-0.5113269,-1244,1986,17
2473.691,30.50641,-8.710106,-0.6751649,1.628057,-0.5241101,0.6050702,-0.5379585,-1196,2044,48
2473.695,30.51031,-8.848969,-0.8475474,1.685518,-0.5017395,0.6338323,-0.5635249,-1209,1950,37
2473.699,30.51422,-8.925584,-1.010353,1.661576,-0.4814995,0.6572682,-0.5848302,-1217,2007,76
2473.703,30.51813,-8.944737,-1.13964,1.699883,-0.4548679,0.6732471,-0.6072007,-1249,2025,76
2473.707,30.52203,-8.844181,-1.335965,1.49877,-0.42291,0.7052051,-0.6338323,-1261,2041,30
2473.711,30.52594,-8.762778,-1.412579,1.316811,-0.3845605,0.7329019,-0.648746,-1169,2034,31
2473.715,30.52984,-8.724471,-1.513135,1.082179,-0.3526025,0.7584683,-0.6668555,-1158,2003,33
2473.719,30.53375,-8.657433,-1.422156,0.8475474,-0.3419499,0.7755125,-0.6892261,-1179,1994,81
2473.723,30.53766,-8.714894,-1.130063,0.2633622,-0.3440804,0.8000136,-0.7115966,-1216,2021,46
2473.727,30.54156,-8.820239,-0.8092402,-0.06703765,-0.3419499,0.8159926,-0.7254451,-1234,2017,6
2473.73,30.54547,-9.054871,-0.5985504,-0.2106897,-0.3611246,0.8341021,-0.7307714,-1188,2005,16
2473.734,30.54938,-9.198523,-0.6703765,-0.3782839,-0.3845605,0.84582,-0.7286409,-1220,1975,22
2473.738,30.55328,-9.361328,-1.067814,-0.8954314,-0.3994742,0.8692558,-0.7382283,-1226,1958,62
2473.742,30.55719,-9.414001,-1.426944,-1.177947,-0.4016047,0.8926916,-0.753142,-1216,1995,29
2473.746,30.56109,-9.629479,-1.8579,-1.532289,-0.3994742,0.9193232,-0.7691209,-1205,2016,30
2473.75,30.565,-9.983821,-2.183512,-1.73819,-0.40267,0.9342369,-0.7723167,-1194,2010,24
2473.754,30.56891,-10.24718,-2.513912,-1.833958,-0.3952131,0.9235843,-0.7691209,-1222,2001,69
2473.758,30.57281,-10.60631,-2.643199,-1.68073,-0.40267,0.9182579,-0.7669904,-1189,1986,78
2473.762,30.57672,-10.817,-2.873042,-1.503559,-0.4197142,0.9129316,-0.7637946,-1238,2039,69
2473.766,30.58063,-10.96544,-2.8491,-1.158794,-0.4442153,0.9054748,-0.7659251,-1216,2022,69
2473.77,30.58453,-10.94629,-2.700659,-1.125275,-0.4974785,0.8980179,-0.7882957,-1167,2028,21
2473.773,30.58844,-10.77391,-2.413355,-1.115698,-0.5123922,0.9246495,-0.809601,-1172,2014,57
2473.777,30.59234,-10.59674,-1.996764,-0.9193734,-0.519849,0.9544769,-0.8181231,-1179,2014,30
2473.781,30.59625,-10.59195,-1.61848,-0.9481039,-0.5294364,0.9640643,-0.8032094,-1201,1994,67
2473.785,30.60016,-10.6111,-1.450886,-0.8236054,-0.5028048,0.9736517,-0.753142,-1221,1992,31
2473.789,30.60406,-10.6542,-1.249773,-0.4884171,-0.4783037,0.9843043,-0.7179882,-1173,2012,-14
2473.793,30.60797,-10.49139,-1.240196,-0.2442086,-0.4569984,1.000283,-0.6988135,-1213,1966,55
2473.797,30.61188,-10.1562,-1.321599,-0.02873042,-0.4058658,1.016262,-0.7073356,-1187,1958,60
2473.801,30.61578,-9.706094,-1.383849,0.2633622,-0.3430151,1.04822,-0.7360977,-1218,1998,65
2473.805,30.61969,-9.481039,-1.426944,0.5315128,-0.2812298,1.111071,-0.7744472,-1210,2007,51
2473.809,30.62359,-9.548076,-1.37906,0.842759,-0.2354234,1.155812,-0.7904262,-1210,1972,18
2473.812,30.6275,-9.80665,-1.211466,0.9768343,-0.1949434,1.194161,-0.8042746,-1205,1999,45
2473.816,30.63141,-10.15142,-0.9050082,1.249773,-0.1768339,1.232511,-0.8117315,-1216,1991,58
2473.82,30.63531,-10.84095,-0.2298434,1.446098,-0.185356,1.276187,-0.8394284,-1268,2057,73
2473.824,30.63922,-11.27669,0.2585738,1.685518,-0.201335,1.328385,-0.8745821,-1229,2028,53
2473.828,30.64313,-11.85609,0.6607997,2.240973,-0.2087918,1.373126,-0.9235843,-1170,1993,74
2473.832,30.64703,-12.22001,1.086968,2.135628,-0.2290319,1.407214,-0.9811085,-1213,2013,87
2473.836,30.65094,-12.42591,1.867477,2.461239,-0.2918825,1.470065,-1.069525,-1180,1975,86
2473.84,30.65484,-12.28704,2.355894,2.868254,-0.3163835,1.515871,-1.128115,-1216,1989,76
2473.844,30.65875,-12.09072,3.117251,2.5187,-0.3579289,1.540372,-1.180313,-1245,2010,61
2473.848,30.66266,-11.38203,3.433285,1.92015,-0.4154531,1.61068,-1.233576,-1230,2028,26
2473.852,30.66656,-10.76912,3.313575,1.843535,-0.3984089,1.719337,-1.28897,-1217,1989,45
2473.855,30.67047,-10.34774,2.748544,1.771709,-0.3600594,1.797101,-1.313471,-1214,1988,57
2473.859,30.67438,-10.07959,2.140416,1.412579,-0.309992,1.868474,-1.34969,-1208,2054,95
2473.863,30.67828,-10.16578,1.714248,1.211466,-0.2790993,1.938781,-1.398692,-1227,2009,28
2473.867,30.68219,-10.71645,1.450886,1.455675,-0.2854909,2.03359,-1.446629,-1179,1997,45
2473.871,30.68609,-11.22402,1.47004,1.551443,-0.2886867,2.084723,-1.477522,-1168,1989,37
2473.875,30.69,-11.71243,1.613692,1.465251,-0.294013,2.142247,-1.521198,-1185,1978,57
2473.879,30.69391,-12.33014,1.838747,1.642422,-0.3163835,2.177401,-1.569135,-1177,2022,62
2473.883,30.69781,-12.99094,2.020706,1.838747,-0.3930826,2.225337,-1.631985,-1194,1967,92
2473.887,30.70172,-13.40274,2.06859,1.929727,-0.4559332,2.253034,-1.683118,-1170,1980,77
2473.891,30.70563,-13.79539,2.145205,1.92015,-0.515588,2.277535,-1.735316,-1174,1958,44
2473.895,30.70953,-14.12579,2.197877,2.202666,-0.6103965,2.293514,-1.788579,-1179,2003,71
2473.898,30.71344,-14.48971,3.198653,1.647211,-0.8213189,2.288188,-1.884453,-1215,1996,73
2473.902,30.71734,-14.62378,4.022259,1.881843,-1.024784,2.326538,-1.962217,-1171,2027,69
2473.906,30.72125,-15.09305,4.170699,2.269703,-1.140898,2.390453,-2.008023,-1145,2029,19
2473.91,30.72516,-15.62456,3.466804,4.012682,-1.183509,2.462891,-2.025068,-1147,1962,48
2473.914,30.72906,-16.59182,2.42772,4.165911,-1.202684,2.545982,-2.051699,-1156,1973,89
2473.918,30.73297,-18.19593,2.72939,3.385401,-1.308145,2.569418,-2.106028,-1237,2031,47
2473.922,30.73688,-19.9868,4.984728,4.180276,-1.530785,2.533199,-2.132659,-1175,2014,66
2473.926,30.74078,-21.38501,7.082049,4.893748,-1.738512,2.516155,-2.101767,-1151,1993,48
2473.93,30.74469,-22.50071,8.441955,6.205771,-1.812015,2.487392,-2.041047,-1163,1999,49
2473.934,30.74859,-23.42966,9.543288,8.245631,-1.939847,2.477805,-2.037851,-1130,1936,89
2473.938,30.7525,-24.09525,10.42914,9.323021,-2.102832,2.484197,-2.103897,-1211,1982,80
2473.941,30.75641,-24.75126,10.88883,10.60631,-2.262622,2.492719,-2.181662,-1189,1982,90
2473.945,30.76031,-25.28277,10.68772,11.38682,-2.394714,2.451173,-2.23599,-1153,2031,37
2473.949,30.76422,-25.12475,10.07959,13.75229,-2.550243,2.39578,-2.243447,-1150,1962,53
2473.953,30.76813,-24.34903,9.854534,12.49773,-2.732403,2.286057,-2.193379,-1187,2014,106
2473.957,30.77203,-22.4193,9.097966,11.01333,-2.891128,2.176335,-2.126268,-1191,1993,79
2473.961,30.77594,-19.50317,7.771579,9.605537,-2.903911,2.086853,-2.065548,-1212,2010,73
2473.965,30.77984,-15.1936,3.634398,6.62715,-2.681271,2.079396,-1.987783,-1163,1988,43
2473.969,30.78375,-12.14339,-0.842759,2.212242,-2.453304,2.182727,-1.918541,-1151,1970,55
2473.973,30.78766,-9.983821,-5.181052,-1.905785,-2.230664,2.381931,-1.846103,-1152,2007,89
2473.977,30.79156,-9.121908,-7.64708,-3.600879,-2.111354,2.59818,-1.767274,-1182,2009,127
2473.98,30.79547,-9.873688,-7.958326,0.914585,-2.239186,2.827212,-1.683118,-1176,2004,42
2473.984,30.79938,-11.04206,-6.397307,0.2585738,-2.572614,2.876214,-1.641572,-1160,2036,75
2473.988,30.80328,-12.5121,-5.918467,-4.601656,-2.796319,2.978479,-1.574461,-1132,1962,40
2473.992,30.80719,-15.17924,-6.138733,-8.231265,-2.812298,3.114833,-1.524393,-1165,2006,105
2473.996,30.81109,-19.78568,-7.752425,-7.388506,-2.871953,3.260774,-1.415736,-1178,2025,74
2474,30.815,-22.7928,-10.18972,-5.870582,-2.808037,3.286341,-1.182444,-1186,2027,94
2474.004,30.81891,-24.57409,-13.17769,-5.391742,-2.646117,3.12016,-0.9097358,-1169,2017,50
2474.008,30.82281,-23.88456,-15.54795,-6.052542,-2.427738,2.817624,-0.7360977,-1158,1991,66
2474.012,30.82672,-19.51753,-15.91186,-7.307103,-2.33719,2.37554,-0.7062703,-1148,1969,135
2474.016,30.83063,-14.9494,-13.69005,-9.23683,-2.369148,2.106028,-0.716923,-1161,1991,108
2474.02,30.83453,-11.6454,-11.2719,-10.92714,-2.307363,1.937716,-0.6306365,-1187,2024,79
2474.023,30.83844,-10.88883,-8.815451,-13.44584,-1.981392,1.849299,-0.4889564,-1159,2035,51
2474.027,30.84234,-11.37725,-7.354988,-14.48492,-1.314536,1.838646,-0.3110572,-1154,2006,71
2474.031,30.84625,-12.33972,-7.283161,-14.82011,-0.7712515,1.791775,-0.1715076,-1147,1996,113
2474.035,30.85016,-12.78983,-8.355764,-14.41309,-0.2695119,1.663943,-0.02343582,-1187,2011,125
2474.039,30.85406,-12.63181,-9.892841,-13.75229,0.04687164,1.478587,0.05965481,-1186,2022,46
2474.043,30.85797,-11.8513,-11.59272,-12.2631,0.2311624,1.234641,-0.001065264,-1158,1998,80
2474.047,30.86188,-11.15698,-12.22001,-10.12268,0.3760383,0.8767126,-0.2620551,-1176,1977,76
2474.051,30.86578,-10.68293,-11.4778,-8.116344,0.5305017,0.6072007,-0.4814995,-1151,1975,122
2474.055,30.86969,-10.15142,-10.02692,-6.066907,0.7052051,0.3291667,-0.644485,-1180,2042,101
2474.059,30.87359,-9.586383,-8.700529,-4.429273,0.9821738,0.04048005,-0.7201188,-1153,2012,49
2474.062,30.8775,-8.796297,-6.789956,-4.261679,1.366734,-0.2364887,-0.737163,-1126,2056,58
2474.066,30.88141,-8.121132,-6.066907,-3.821146,1.634116,-0.3451457,-0.7030745,-1149,1979,45
2474.07,30.88531,-7.374141,-5.161899,-4.031836,1.849299,-0.4261058,-0.6562029,-1180,1998,80
2474.074,30.88922,-6.464344,-4.572925,-4.209007,1.984588,-0.5006743,-0.5763081,-1176,2045,88
2474.078,30.89313,-5.21936,-4.381389,-3.940856,2.071939,-0.6327671,-0.4324974,-1150,1998,94
2474.082,30.89703,-4.209007,-4.458003,-3.519476,2.079396,-0.7510114,-0.3195793,-1132,2032,76
2474.086,30.90094,-3.342306,-4.663905,-3.414132,2.036786,-0.8756474,-0.205596,-1118,1994,84
2474.09,30.90484,-2.537854,-4.955997,-3.485958,1.947303,-1.000283,-0.1065264,-1128,2008,122
2474.094,30.90875,-1.953669,-5.257667,-3.380613,1.7726,-1.157942,0.002130529,-1178,2025,92
2474.098,30.91266,-1.872266,-5.473145,-3.356671,1.609615,-1.283644,0.06817692,-1202,1985,109
2474.102,30.91656,-1.987187,-5.386954,-3.064578,1.422128,-1.419997,0.1235707,-1154,2080,58
2474.105,30.92047,-1.953669,-5.133168,-2.8491,1.221858,-1.569135,0.1747034,-1170,1986,85
2474.109,30.92438,-1.766921,-4.357447,-2.389413,0.9566075,-1.767274,0.2407498,-1141,1986,83
2474.113,30.92828,-1.642422,-3.643975,-1.790863,0.7787083,-1.910019,0.2950782,-1203,2033,94
2474.117,30.93219,-1.613692,-2.796428,-1.465251,0.624245,-2.05383,0.3696468,-1173,2014,54
2474.121,30.93609,-1.537077,-1.939303,-1.335965,0.4921522,-2.186988,0.4665858,-1159,1998,16
2474.125,30.94,-1.604115,-0.818817,-1.216254,0.3888215,-2.361691,0.6061355,-1161,2005,61
2474.129,30.94391,-1.599327,-0.08140286,-1.335965,0.3675162,-2.475675,0.716923,-1167,1986,86
2474.133,30.94781,-1.570596,0.4405331,-1.441309,0.366451,-2.57794,0.8234494,-1161,2013,122
2474.137,30.95172,-1.383849,0.3687071,-1.661576,0.370712,-2.640791,0.9161274,-1186,2010,92
2474.141,30.95563,-1.043872,-0.1675941,-2.078167,0.334493,-2.729207,1.00774,-1128,1988,27
2474.145,30.95953,-0.8858546,-0.6512229,-2.48997,0.2833603,-2.773949,1.069525,-1165,1991,124
2474.148,30.96344,-0.8714894,-1.024718,-2.719813,0.2471413,-2.833603,1.143029,-1149,2006,55
2474.152,30.96734,-1.082179,-1.355118,-2.853888,0.2311624,-2.909237,1.235707,-1182,2024,65
2474.156,30.97125,-1.47004,-1.848324,-2.983175,0.2460761,-3.029612,1.365669,-1187,1991,61
2474.16,30.97516,-1.651999,-2.561796,-3.098097,0.2748382,-3.139334,1.445564,-1138,2048,64
2474.164,30.97906,-1.805228,-3.294421,-3.141193,0.294013,-3.239469,1.504153,-1141,2001,75
2474.168,30.98297,-1.905785,-3.65834,-3.189077,0.2961435,-3.345996,1.532916,-1198,1981,147
2474.172,30.98688,-2.020706,-3.883395,-3.189077,0.2759035,-3.434413,1.546764,-1207,2015,60
2474.176,30.99078,-1.939303,-3.768473,-3.313575,0.2439456,-3.578223,1.565939,-1193,2085,53
2474.18,30.99469,-1.781286,-3.490746,-3.284845,0.237554,-3.687945,1.591505,-1168,2019,80
2474.184,30.99859,-1.599327,-3.141193,-3.361459,0.2460761,-3.78808,1.625594,-1172,1984,91
2474.188,31.0025,-1.316811,-2.815581,-3.41892,0.2822951,-3.885019,1.670335,-1137,2000,86
2474.191,31.00641,-1.206678,-2.351106,-3.428497,0.3547331,-4.002198,1.753425,-1171,2063,80
2474.195,31.01031,-1.216254,-2.126051,-3.347094,0.406931,-4.076767,1.829059,-1215,2001,84
2474.199,31.01422,-1.489193,-1.991976,-3.404555,0.4463458,-4.155597,1.906823,-1139,2022,54
2474.203,31.01813,-1.886631,-2.102109,-3.380613,0.4708469,-4.2291,1.967543,-1135,1993,93
2474.207,31.02203,-2.715025,-2.322376,-3.581726,0.4846953,-4.311125,2.032525,-1158,1968,66
2474.211,31.02594,-3.313575,-2.676717,-3.620033,0.4804343,-4.379302,2.077266,-1185,2018,80
2474.215,31.02984,-3.600879,-3.165135,-3.873818,0.4804343,-4.457066,2.125203,-1171,2007,26
2474.219,31.03375,-3.529053,-3.615245,-4.271256,0.499609,-4.536961,2.177401,-1173,1994,41
2474.223,31.03766,-2.561796,-4.156334,-4.582502,0.5763081,-4.646683,2.247708,-1176,1997,69
2474.227,31.04156,-1.82917,-4.204218,-4.79798,0.6817692,-4.711665,2.31482,-1207,2002,100
2474.23,31.04547,-1.403002,-4.103662,-4.64954,0.7819041,-4.75534,2.408563,-1219,2045,84
2474.234,31.04938,-1.244985,-3.801992,-4.577714,0.8287757,-4.788364,2.538525,-1243,2026,38
2474.238,31.05328,-1.206678,-3.471592,-4.534618,0.8639295,-4.833105,2.734534,-1196,2051,41
2474.242,31.05719,-1.431733,-3.270479,-4.505888,0.8767126,-4.856541,2.880475,-1160,1986,76
2474.246,31.06109,-1.867477,-3.361459,-4.395754,0.8958874,-4.883172,3.018959,-1180,2020,49
2474.25,31.065,-2.470816,-3.481169,-4.252102,0.9289106,-4.907673,3.139334,-1222,2036,79
2474.254,31.06891,-3.342306,-3.682282,-3.974375,1.038633,-4.957741,3.277819,-1212,2043,14
2474.258,31.07281,-4.094085,-3.89776,-4.280833,1.150486,-4.985438,3.369431,-1196,2003,9
2474.262,31.07672,-4.941632,-4.419696,-4.659116,1.244229,-5.024852,3.44613,-1166,1984,62
2474.266,31.08063,-5.856217,-5.032612,-4.841076,1.298557,-5.057876,3.511112,-1237,1972,47
2474.27,31.08453,-6.933608,-5.760449,-5.621585,1.315602,-5.096225,3.60592,-1209,2062,-2
2474.273,31.08844,-7.431602,-6.172252,-6.224924,1.293231,-5.131379,3.700729,-1184,2035,-5
2474.277,31.09234,-7.982268,-6.426037,-6.856994,1.252751,-5.160141,3.825365,-1174,2002,39
2474.281,31.09625,-9.050082,-6.449979,-7.374141,1.192031,-5.17612,3.963849,-1199,1996,45
2474.285,31.10016,-11.1091,-6.301539,-8.327033,1.139833,-5.225122,4.103399,-1217,2007,29
2474.289,31.10406,-12.98615,-6.100426,-8.556877,1.196292,-5.294364,4.288755,-1240,1987,49
2474.293,31.10797,-14.72913,-5.655104,-8.082825,1.323058,-5.355084,4.450675,-1208,2033,33
2474.297,31.11188,-15.93102,-5.085284,-6.904878,1.455151,-5.414739,4.625378,-1201,1998,41
2474.301,31.11578,-16.39549,-4.070143,-5.913678,1.548894,-5.43924,4.718056,-1179,2000,69
2474.305,31.11969,-16.77857,-2.197877,-5.185841,1.609615,-5.354019,4.61153,-1219,2010,6
2474.309,31.12359,-16.8073,-1.374272,-4.841076,1.605354,-5.227253,4.456001,-1223,2019,60
2474.312,31.1275,-17.00841,-2.63841,-6.354211,1.598962,-5.087703,4.359062,-1222,2001,52
2474.316,31.13141,-17.37712,-5.78918,-6.579266,1.627724,-4.93324,4.319647,-1203,1977,7
2474.32,31.13531,-17.65484,-9.528923,-6.493075,1.789644,-4.779842,4.256797,-1186,2039,49
2474.324,31.13922,-17.91342,-10.99896,-6.813898,1.949434,-4.679707,4.191816,-1203,2045,45
2474.328,31.14313,-18.23903,-10.95587,-6.924031,2.020807,-4.559332,4.10766,-1220,2106,36
2474.332,31.14703,-18.76575,-9.921572,-7.000646,2.036786,-4.436826,3.960653,-1243,2052,25
2474.336,31.15094,-19.38825,-8.489839,-6.991069,2.125203,-4.213121,3.643204,-1233,2008,16
2474.34,31.15484,-19.21107,-7.73806,-6.382942,2.225337,-4.000068,3.337473,-1215,2025,45
2474.344,31.15875,-18.44972,-6.641515,-6.071695,2.260491,-3.802994,3.04346,-1263,2032,61
2474.348,31.16266,-17.25262,-5.094861,-6.114791,2.229598,-3.610181,2.812298,-1299,2057,51
2474.352,31.16656,-15.12657,-3.524265,-5.793968,2.071939,-3.341735,2.588593,-1230,2064,14
2474.355,31.17047,-13.43626,-3.122039,-6.17704,1.883388,-3.107376,2.39578,-1260,1967,-36
2474.359,31.17438,-11.7268,-3.476381,-6.675034,1.674596,-2.842126,2.122007,-1207,2026,-2
2474.363,31.17828,-10.09395,-4.132392,-7.230489,1.433846,-2.55983,1.805623,-1244,2015,36
2474.367,31.18219,-7.920019,-5.674258,-8.183381,1.092961,-2.165683,1.40828,-1275,1999,63
2474.371,31.18609,-6.311116,-7.493851,-8.748413,0.870321,-1.864213,1.136637,-1257,2045,27
2474.375,31.19,-4.879383,-9.720459,-9.538499,0.753142,-1.553156,0.882039,-1229,2047,5
2474.379,31.19391,-3.653552,-11.98059,-10.31901,0.7467504,-1.265534,0.6274408,-1223,2032,35
2474.383,31.19781,-2.303222,-13.72835,-8.5473,0.8277105,-0.9257148,0.3057309,-1262,2016,20
2474.387,31.20172,-1.886631,-12.77546,-7.532158,0.84582,-0.6828345,0.05645902,-1192,2056,41
2474.391,31.20563,-2.418144,-11.70286,-6.157887,0.7787083,-0.3185141,-0.2119876,-1279,2041,24
2474.395,31.20953,-3.773262,-9.251195,-4.783615,0.6721819,-0.06178534,-0.5368933,-1240,2034,5
2474.398,31.21344,-5.81791,-5.420473,-4.965574,0.5624596,0.3802994,-0.9661948,-1241,2048,23
2474.402,31.21734,-6.823475,-3.945644,-5.051766,0.4506069,0.6956177,-1.242098,-1285,2028,38
2474.406,31.22125,-6.933608,-4.596867,-6.019023,0.3291667,0.9875001,-1.477522,-1258,2050,-3
2474.41,31.22516,-6.459556,-6.895301,-6.83784,0.3281014,1.246359,-1.659682,-1259,2071,30
2474.414,31.22906,-5.262455,-9.639056,-7.872135,0.3259709,1.478587,-1.800297,-1197,2045,10
2474.418,31.23297,-4.716577,-11.22402,-8.901642,0.2556635,1.69377,-1.989914,-1198,2036,28
2474.422,31.23688,-4.501099,-10.35732,-9.418789,0.1597897,1.846103,-2.13692,-1214,2025,44
2474.426,31.24078,-5.018247,-8.858546,-6.756437,0.1608549,1.97287,-2.279666,-1280,2039,10
2474.43,31.24469,-6.564901,-6.229713,-0.1628057,0.3802994,1.990979,-2.396845,-1212,2063,14
2474.434,31.24859,-11.34852,1.221043,6.713341,0.9725864,1.878061,-2.501241,-1202,2029,17
2474.438,31.2525,-18.66041,11.17134,17.10418,1.307079,1.773665,-2.579005,-1218,2024,40
2474.441,31.25641,-33.04956,26.02018,33.47094,1.51161,1.761947,-2.430933,-1221,2002,66
2474.445,31.26031,-51.85362,46.81622,14.69082,2.123072,1.357147,-1.686314,-1233,2030,-20
2474.449,31.26422,-53.91742,33.28898,2.164358,2.149704,1.259143,-0.2066613,-1210,2040,26
2474.453,31.26813,-31.49333,3.586514,-10.24239,3.020025,1.062069,0.05965481,-1249,2015,15
2474.457,31.27203,-12.66054,-16.35719,-13.53682,4.482633,1.588309,-0.1203749,-1200,2019,16
2474.461,31.27594,-6.660669,-16.7642,-15.78737,5.126052,1.731055,-0.2205097,-1233,2038,33
2474.465,31.27984,-12.99573,-5.319916,-11.31979,1.303884,1.662878,-0.6817692,-1251,2049,-5
2474.469,31.28375,-9.169792,3.44765,-9.888053,-1.960087,1.722533,-1.521198,-1216,2058,25
2474.473,31.28766,-0.3303998,14.97813,-4.031836,-1.499892,2.067678,-2.176335,-1264,2014,29
2474.477,31.29156,3.361459,19.67076,-2.700659,-0.8809737,2.202967,-2.241316,-1235,2022,37
2474.48,31.29547,-5.568913,17.02277,1.240196,-1.643703,2.736664,-1.751295,-1250,2030,36
2474.484,31.29938,-12.29662,19.92455,5.214571,-3.114833,2.834669,-1.899366,-1261,2044,51
2474.488,31.30328,-12.11945,14.42267,1.8579,-3.534547,2.373409,-1.916411,-1238,2036,16
2474.492,31.30719,-8.461109,1.537077,-0.8044518,-3.177684,2.132659,-1.638377,-1193,2005,7
2474.496,31.31109,-4.788403,-14.26944,-1.058237,-1.994175,2.292449,-1.294296,-1209,2019,4
2474.5,31.315,-4.754884,-23.48233,-7.058106,-0.6476808,2.707902,-1.182444,-1261,2077,30
2474.504,31.31891,-7.359776,-30.17173,-13.26388,0.6689861,2.735599,-1.473261,-1259,2043,-6
2474.508,31.32281,-11.23359,-34.13174,-16.21353,1.24849,2.716424,-2.042112,-1194,2009,16
2474.512,31.32672,-14.17367,-33.85401,-12.23916,1.099353,2.333994,-2.843191,-1194,2001,76
2474.516,31.33063,-14.00608,-28.81661,-7.302315,1.051416,2.018676,-3.331082,-1193,2044,40
2474.52,31.33453,-12.82813,-21.90695,-6.86657,1.144094,1.770469,-3.706055,-1205,2005,44
2474.523,31.33844,-10.8601,-15.58625,-7.829039,1.455151,1.661813,-3.854127,-1248,2049,25
2474.527,31.34234,-8.508993,-10.36689,-8.264784,2.145443,1.457282,-3.258644,-1221,2024,29
2474.531,31.34625,-8.183381,-7.283161,-7.910442,2.473544,1.238903,-2.427738,-1229,1994,24
2474.535,31.35016,-8.461109,-6.301539,-6.785168,2.639725,1.055677,-1.706554,-1267,1986,39
2474.539,31.35406,-8.959103,-4.616021,-4.496311,2.73986,0.9001484,-1.192031,-1260,2046,49
2474.543,31.35797,-9.816227,-1.982399,-2.619257,2.756904,0.7648599,-0.8394284,-1237,2035,14
2474.547,31.36188,-9.878476,2.365471,-2.413355,2.454369,0.6764429,-0.5581986,-1222,2038,27
2474.551,31.36578,-9.418789,3.912126,-2.614468,2.001632,0.7041398,-0.4846953,-1167,1977,43
2474.555,31.36969,-8.532935,3.457227,-2.75812,1.42852,0.773382,-0.5113269,-1247,2024,18
2474.559,31.37359,-7.699753,1.843535,-2.298434,0.753142,0.8106662,-0.5848302,-1229,2010,49
2474.562,31.3775,-7.244854,0.1197101,-1.719037,-0.1981392,0.7989483,-0.5965481,-1270,2041,25
2474.566,31.38141,-7.417237,-0.7230489,-1.465251,-0.7957525,0.8032094,-0.5368933,-1209,2037,23
2474.57,31.38531,-7.862558,-1.254562,-1.522712,-1.229315,0.8223841,-0.4942827,-1222,2009,86
2474.574,31.38922,-8.662222,-2.082955,-1.752556,-1.453021,0.8554073,-0.4974785,-1241,2039,51
2474.578,31.39313,-9.619902,-3.62961,-2.351106,-1.464739,0.9118664,-0.5464807,-1246,2028,54
2474.582,31.39703,-10.31901,-4.568137,-2.580949,-1.358212,0.942759,-0.5592638,-1242,2022,31
2474.586,31.40094,-10.95108,-5.449203,-2.643199,-1.225054,0.9289106,-0.535828,-1213,1998,39
2474.59,31.40484,-11.30542,-6.186617,-2.834735,-1.082309,0.8788432,-0.4910869,-1232,2032,52
2474.594,31.40875,-11.37725,-6.761225,-3.093309,-0.9289106,0.7957525,-0.4516721,-1216,2004,45
2474.598,31.41266,-11.02769,-6.584055,-3.39019,-0.8628642,0.721184,-0.4612595,-1261,2009,74
2474.602,31.41656,-10.5297,-5.865794,-3.648763,-0.7946873,0.6615292,-0.4857606,-1270,2029,14
2474.605,31.42047,-10.22803,-4.903325,-3.792415,-0.680704,0.6189186,-0.4932174,-1203,2051,6
