t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2442.559,0.9453125,-2.858677,-11.08515,8.676587,2.726012,0.4367584,-2.944391,-77,639,-409
2442.562,0.9492188,-0.9241618,-11.67413,8.408436,2.675944,0.2290319,-3.236273,-91,582,-350
2442.566,0.953125,-0.7996634,-11.12346,8.614338,2.452239,0.1363538,-3.550526,-103,613,-407
2442.57,0.9570312,-2.293645,-9.121908,9.198523,2.174205,-0.04261058,-3.994742,-108,602,-425
2442.574,0.9609375,-4.146757,-7.211335,9.816227,2.057026,-0.2727077,-4.206729,-73,619,-433
2442.578,0.9648438,-5.535394,-6.157887,10.50576,1.967543,-0.588026,-4.26958,-67,560,-406
2442.582,0.96875,-6.41646,-6.727707,10.97502,1.846103,-1.122789,-4.305799,-41,598,-417
2442.586,0.9726562,-6.555324,-8.178593,10.78827,1.803493,-1.502023,-4.372911,-78,565,-386
2442.59,0.9765625,-6.560113,-9.528923,10.47224,1.849299,-1.841842,-4.448544,-19,580,-410
2442.594,0.9804688,-7.010222,-10.79785,10.1562,1.992044,-2.321211,-4.539092,-79,619,-410
2442.598,0.984375,-7.819463,-11.13304,9.864111,2.102832,-2.716424,-4.614726,-26,570,-435
2442.602,0.9882812,-9.337386,-11.1905,9.409213,2.182727,-3.105246,-4.713795,-18,551,-339
