t_native_s,t_opt_s,ax,ay,az,gx,gy,gz,mx,my,mz
2531.035,38.35938,-9.169792,1.144428,0.1005565,0.6466155,0.2311624,-1.045024,816,-626,508
2531.039,38.36328,-9.155427,1.077391,-0.04788403,0.6327671,0.2354234,-1.041829,773,-603,501
2531.043,38.36719,-9.102755,0.9193734,-0.1723825,0.6199839,0.2428803,-1.038633,778,-623,520
2531.047,38.37109,-9.035717,0.7422025,-0.3112462,0.6103965,0.2545982,-1.040763,770,-587,491
2531.051,38.375,-9.016563,0.6464344,-0.3782839,0.5986786,0.2620551,-1.042894,785,-621,498
2531.055,38.37891,-9.035717,0.4788403,-0.3687071,0.5858954,0.2759035,-1.043959,769,-621,521
2531.059,38.38281,-9.02614,0.3351882,-0.4884171,0.5699165,0.2897519,-1.04822,779,-623,509
2531.062,38.38672,-8.983045,0.1867477,-0.4405331,0.5507417,0.2908172,-1.055677,784,-556,499
2531.066,38.39062,-9.002198,0.06703765,-0.3974375,0.5294364,0.294013,-1.057808,774,-636,485
2531.07,38.39453,-9.002198,0.009576807,-0.3591302,0.5038701,0.3014698,-1.065264,793,-648,517
2531.074,38.39844,-8.968679,-0.1580173,-0.2537854,0.4836301,0.3131877,-1.067395,794,-617,530
2531.078,38.40234,-9.021352,-0.1484405,-0.08619126,0.4687164,0.3227751,-1.075917,765,-626,510
2531.082,38.40625,-9.02614,-0.2011129,0.03830723,0.4548679,0.3291667,-1.081243,780,-646,483
2531.086,38.41016,-9.08839,-0.2059013,0.08140286,0.4484763,0.334493,-1.08657,792,-633,508
2531.09,38.41406,-9.097966,-0.1388637,0.3303998,0.4452805,0.3440804,-1.094027,765,-597,531
2531.094,38.41797,-9.093178,-0.004788403,0.4453215,0.4484763,0.3547331,-1.095092,801,-668,512
2531.098,38.42188,-9.11712,0.2633622,0.5027823,0.4719121,0.3621899,-1.103614,793,-646,509
2531.102,38.42578,-9.160216,0.4932055,0.5171476,0.5038701,0.3717773,-1.110006,803,-634,508
2531.105,38.42969,-9.2081,0.9528923,0.4453215,0.5667207,0.3802994,-1.116397,787,-602,485
2531.109,38.43359,-9.246407,1.25935,0.2825158,0.6210492,0.3760383,-1.120658,794,-660,520
2531.113,38.4375,-9.260772,1.417367,0.07182605,0.6721819,0.3728426,-1.124919,802,-620,519
2531.117,38.44141,-9.337386,1.747767,-0.1340753,0.7094661,0.3760383,-1.135572,779,-594,503
2531.121,38.44531,-9.414001,2.078167,-0.2873042,0.7318367,0.386691,-1.141963,788,-646,516
2531.125,38.44922,-9.471462,2.422932,-0.3399766,0.7286409,0.3973436,-1.143029,793,-641,516
2531.129,38.45312,-9.485827,2.671929,-0.4501099,0.6934871,0.4037352,-1.133441,779,-642,531
2531.133,38.45703,-9.452308,2.873042,-0.5075708,0.6402239,0.4133226,-1.122789,772,-639,525
2531.137,38.46094,-9.495404,3.198653,-0.593762,0.5486112,0.4122573,-1.098288,804,-601,540
2531.141,38.46484,-9.452308,3.308787,-0.6943185,0.4623248,0.4133226,-1.072721,798,-662,513
2531.145,38.46875,-9.380482,3.371036,-0.7565677,0.3685815,0.4111921,-1.045024,800,-641,512
2531.148,38.47266,-9.26556,3.294421,-0.7422025,0.2727077,0.4079963,-1.018393,791,-625,547
2531.152,38.47656,-9.169792,3.232172,-0.7422025,0.149137,0.4143879,-0.974717,819,-642,497
2531.156,38.48047,-9.035717,3.117251,-0.7278373,0.07243798,0.4197142,-0.9480853,795,-633,523
2531.16,38.48438,-8.992621,3.08852,-0.6847417,0.01065264,0.4250405,-0.9235843,758,-646,523
2531.164,38.48828,-8.882488,2.892196,-0.5841852,-0.0330232,0.4367584,-0.9012137,814,-647,515
2531.168,38.49219,-8.863335,2.777274,-0.3591302,-0.06391587,0.4495416,-0.8788432,809,-632,560
2531.172,38.49609,-8.882488,2.724601,-0.4165911,-0.06498113,0.4559332,-0.8671253,761,-632,523
2531.176,38.5,-8.949526,2.662352,-0.3830723,-0.06072007,0.4665858,-0.8554073,816,-617,508
2531.18,38.50391,-8.935161,2.734178,-0.3782839,-0.05326322,0.4729774,-0.8436894,797,-640,521
2531.184,38.50781,-9.030929,2.858677,-0.545878,-0.04580637,0.4825648,-0.8287757,785,-602,504
2531.188,38.51172,-9.074024,2.896984,-0.5793968,-0.03941478,0.4942827,-0.8117315,797,-622,526
2531.191,38.51562,-9.193734,2.96881,-0.6847417,-0.03728426,0.5081311,-0.7968178,779,-617,507
2531.195,38.51953,-9.260772,3.08852,-0.8283938,-0.03834952,0.5113269,-0.7787083,795,-624,537
2531.199,38.52344,-9.361328,3.174711,-1.125275,-0.0479369,0.5187838,-0.7488809,794,-627,514
2531.203,38.52734,-9.433155,3.155558,-1.254562,-0.05965481,0.5187838,-0.7275756,830,-652,515
2531.207,38.53125,-9.481039,3.1795,-1.37906,-0.07456851,0.515588,-0.7052051,841,-604,501
2531.211,38.53516,-9.514557,3.150769,-1.508347,-0.09161274,0.5145227,-0.6753777,813,-609,539
2531.215,38.53906,-9.610325,3.007117,-1.541866,-0.1043959,0.5123922,-0.6391587,798,-606,481
2531.219,38.54297,-9.701305,2.882619,-1.594538,-0.108657,0.5017395,-0.6093313,813,-604,522
2531.223,38.54688,-9.911995,2.815581,-1.642422,-0.1001349,0.4783037,-0.5816344,800,-623,535
2531.227,38.55078,-10.05565,2.705448,-1.70946,-0.08202536,0.4527374,-0.551807,783,-624,548
2531.23,38.55469,-10.30943,2.75812,-1.996764,-0.04580637,0.42291,-0.5123922,810,-622,504
2531.234,38.55859,-10.55364,2.782062,-2.145205,-0.0149137,0.4079963,-0.4814995,776,-617,494
2531.238,38.5625,-10.72124,2.825158,-2.269703,0.01917476,0.3771036,-0.4495416,828,-619,513
2531.242,38.56641,-10.83616,2.777274,-2.312799,0.05858954,0.3419499,-0.4143879,801,-597,499
2531.246,38.57031,-11.01333,2.834735,-2.207454,0.1214401,0.2695119,-0.3802994,800,-594,534
2531.25,38.57422,-11.01812,2.94008,-2.293645,0.1821602,0.2109224,-0.3621899,780,-657,531
2531.254,38.57812,-10.97023,2.954445,-2.298434,0.241815,0.1608549,-0.3419499,833,-641,537
2531.258,38.58203,-10.85531,3.031059,-2.312799,0.298274,0.1214401,-0.3195793,807,-639,531
2531.262,38.58594,-10.817,3.050213,-2.197877,0.370712,0.07456851,-0.2876214,793,-630,513
2531.266,38.58984,-10.80743,3.050213,-2.078167,0.4186489,0.04900216,-0.257794,785,-636,501
2531.27,38.59375,-10.82179,3.031059,-1.82917,0.4708469,0.02130529,-0.2332929,812,-651,535
2531.273,38.59766,-10.90319,3.1795,-1.522712,0.5294364,-0.01704423,-0.2098571,824,-612,542
2531.277,38.60156,-11.06121,3.169923,-0.9959879,0.6040049,-0.07456851,-0.1768339,784,-662,486
2531.281,38.60547,-11.15219,3.337517,-0.6224924,0.6572682,-0.1118528,-0.1544633,806,-661,510
2531.285,38.60938,-11.18092,3.433285,-0.1963245,0.7073356,-0.1544633,-0.1299623,800,-612,511
2531.289,38.61328,-11.20486,3.505111,0.1867477,0.7552725,-0.2024002,-0.108657,779,-627,514
2531.293,38.61719,-11.1474,3.711013,0.4022259,0.7989483,-0.2503371,-0.08522115,812,-624,529
2531.297,38.62109,-11.01333,3.940856,0.4309563,0.8106662,-0.2705772,-0.06391587,837,-625,505
2531.301,38.625,-10.87925,4.232949,0.4357447,0.7914915,-0.2801645,-0.0479369,821,-621,512
2531.305,38.62891,-10.78827,4.539406,0.5027823,0.7403588,-0.2790993,-0.02450108,819,-619,505
2531.309,38.63281,-10.76433,4.855441,0.6560113,0.628506,-0.2545982,0.02450108,829,-668,523
2531.312,38.63672,-10.98939,5.209783,0.8571242,0.535828,-0.2492719,0.07350325,824,-599,518
2531.316,38.64062,-11.42992,5.468357,0.842759,0.4442153,-0.273773,0.1331581,837,-645,530
2531.32,38.64453,-12.23437,5.793968,0.7709329,0.3579289,-0.3067962,0.201335,758,-641,506
2531.324,38.64844,-12.89517,6.17704,0.794875,0.2631203,-0.3653857,0.3036004,814,-635,518
2531.328,38.65234,-13.49851,6.354211,0.7709329,0.1949434,-0.4399542,0.3877563,793,-642,505
2531.332,38.65625,-13.98214,6.411672,0.7182605,0.1257012,-0.5251754,0.4655206,812,-589,508
2531.336,38.66016,-14.27423,6.26802,0.818817,0.05326322,-0.6146576,0.5283712,793,-616,525
2531.34,38.66406,-14.01566,5.947197,1.005565,-0.0628506,-0.7350325,0.5848302,821,-661,539
2531.344,38.66797,-13.42189,5.626374,1.177947,-0.1715076,-0.7616641,0.628506,795,-635,512
2531.348,38.67188,-12.88559,5.262455,1.426944,-0.2801645,-0.7616641,0.6913566,828,-631,533
2531.352,38.67578,-12.19127,4.955997,1.192312,-0.3685815,-0.7957525,0.7691209,764,-639,519
2531.355,38.67969,-11.79384,4.639963,1.225831,-0.4378237,-0.8969527,0.8831042,787,-625,521
2531.359,38.68359,-11.40119,4.333505,1.312023,-0.4442153,-0.9896307,0.9725864,765,-626,496
2531.363,38.6875,-10.90798,3.98874,1.489193,-0.406931,-1.072721,1.075917,804,-600,510
2531.367,38.69141,-10.29986,3.44765,2.173935,-0.3259709,-1.138768,1.192031,818,-610,533
2531.371,38.69531,-9.821015,2.571373,2.671929,-0.2865561,-1.164334,1.374191,796,-610,499
2531.375,38.69922,-9.346963,1.824382,2.657564,-0.2844256,-1.188835,1.522263,777,-586,495
2531.379,38.70312,-9.002198,1.005565,1.824382,-0.3291667,-1.188835,1.675661,854,-581,476
2531.383,38.70703,-8.566454,-0.1771709,0.56982,-0.479369,-1.177117,1.884453,797,-601,510
2531.387,38.71094,-8.327033,-1.197101,-0.1436521,-0.6391587,-1.160073,2.036786,826,-619,520
2531.391,38.71484,-8.250419,-2.15957,-0.6943185,-0.7605988,-1.151551,2.181662,736,-598,519
2531.395,38.71875,-8.298303,-3.016694,-1.321599,-0.7850999,-1.157942,2.306298,751,-617,497
2531.398,38.72266,-8.355764,-3.74932,-1.695095,-0.6253102,-1.12918,2.434129,782,-597,542
2531.402,38.72656,-8.413225,-4.175488,-1.632846,-0.4005394,-1.113201,2.49698,792,-609,499
2531.406,38.73047,-8.57603,-4.635174,-1.479617,-0.1118528,-1.098288,2.549178,787,-628,515
2531.41,38.73438,-8.839393,-5.046977,-1.331176,0.2045308,-1.083374,2.581136,749,-640,532
2531.414,38.73828,-9.275137,-5.406107,-1.173159,0.624245,-1.085504,2.597115,836,-614,525
2531.418,38.74219,-9.753978,-5.406107,-1.173159,0.9012137,-1.053547,2.593919,793,-648,531
2531.422,38.74609,-10.28549,-5.171476,-1.120486,1.139833,-1.022654,2.583266,802,-593,526
2531.426,38.75,-10.92714,-4.711789,-1.192312,1.328385,-0.999218,2.566222,791,-691,488
2531.43,38.75391,-11.95664,-3.758897,-1.297657,1.497762,-0.922519,2.53959,780,-625,494
2531.434,38.75781,-12.91911,-2.82037,-1.28808,1.558482,-0.8831042,2.512959,780,-642,536
2531.438,38.76172,-13.84806,-1.92015,-1.206678,1.5702,-0.8362326,2.485262,764,-651,541
2531.441,38.76562,-14.83447,-1.101333,-1.120486,1.542503,-0.7808388,2.445847,788,-587,517
2531.445,38.76953,-16.31409,-0.1005565,-0.9576807,1.462608,-0.6945524,2.35743,766,-628,511
2531.449,38.77344,-17.41063,0.5027823,-0.7469909,1.381648,-0.624245,2.266883,788,-611,528
2531.453,38.77734,-18.579,1.043872,-0.5554548,1.286839,-0.5645902,2.159291,785,-623,492
2531.457,38.78125,-19.51274,1.561019,-0.3687071,1.180313,-0.5049353,2.044242,755,-597,515
2531.461,38.78516,-20.36029,2.116474,-0.1484405,1.019458,-0.4495416,1.89191,797,-590,549
2531.465,38.78906,-20.231,2.533065,0.03830723,0.8916263,-0.4442153,1.800297,791,-658,506
2531.469,38.79297,-19.51753,2.949656,0.248997,0.7691209,-0.4846953,1.747034,783,-606,496
2531.473,38.79688,-18.34437,3.356671,0.2585738,0.6519418,-0.5390238,1.75236,784,-651,479
2531.477,38.80078,-16.57266,3.600879,0.04309563,0.5145227,-0.5763081,1.845038,773,-628,529
2531.48,38.80469,-15.47612,3.557784,-0.1867477,0.4420847,-0.5603291,1.956891,798,-628,512
2531.484,38.80859,-14.64294,3.433285,-0.225055,0.3994742,-0.5091964,2.085788,799,-635,491
2531.488,38.8125,-14.19762,3.251326,-0.2585738,0.3749731,-0.4516721,2.209358,804,-632,491
2531.492,38.81641,-13.7906,2.829946,-0.2106897,0.3494067,-0.370712,2.351039,794,-656,494
2531.496,38.82031,-13.53203,2.461239,-0.1436521,0.3206446,-0.3270362,2.427738,783,-606,527
2531.5,38.82422,-13.36443,2.097321,-0.1340753,0.2769688,-0.3067962,2.475675,757,-595,494
2531.504,38.82812,-13.18247,1.68073,-0.01915361,0.2087918,-0.2759035,2.502306,733,-601,512
2531.508,38.83203,-12.92869,1.264138,0.1340753,0.08841695,-0.2514024,2.502306,763,-594,523
2531.512,38.83594,-12.62702,1.000776,0.1867477,-0.02343582,-0.2471413,2.488458,774,-583,500
2531.516,38.83984,-12.37802,0.7900865,0.2442086,-0.1555286,-0.2354234,2.459696,744,-599,531
2531.52,38.84375,-12.08114,0.6703765,0.3926491,-0.3025351,-0.2279666,2.428803,752,-617,519
2531.523,38.84766,-11.60709,0.6129156,0.4309563,-0.5091964,-0.221575,2.37767,782,-577,491
2531.527,38.85156,-11.32936,0.6895301,0.3878607,-0.664725,-0.2077266,2.344647,774,-585,508
2531.531,38.85547,-11.00375,0.7422025,0.4118027,-0.8202536,-0.1960087,2.315885,768,-597,507
2531.535,38.85938,-10.7787,0.794875,0.4165911,-0.978978,-0.1874865,2.292449,802,-545,518
2531.539,38.86328,-10.40999,0.7852981,0.5075708,-1.177117,-0.2077266,2.258361,784,-560,517
2531.543,38.86719,-10.20409,0.842759,0.593762,-1.319863,-0.2098571,2.23599,784,-564,507
2531.547,38.87109,-9.998186,0.818817,0.6033388,-1.457282,-0.2119876,2.213619,722,-557,515
2531.551,38.875,-9.849746,0.9193734,0.6081272,-1.578722,-0.2269013,2.193379,772,-599,490
2531.555,38.87891,-9.634267,0.9816227,0.5171476,-1.718272,-0.2322276,2.162487,791,-620,530
2531.559,38.88281,-9.481039,0.9433155,0.4740519,-1.812015,-0.2311624,2.139051,768,-584,545
2531.562,38.88672,-9.514557,0.8810662,0.5889736,-1.889779,-0.2311624,2.111354,760,-615,537
2531.566,38.89062,-9.418789,0.8092402,0.5746084,-1.95476,-0.2364887,2.081527,771,-627,504
2531.57,38.89453,-9.35654,0.6703765,0.6368576,-2.022937,-0.2620551,2.028263,775,-602,514
2531.574,38.89844,-9.279926,0.521936,0.5985504,-2.063417,-0.2748382,1.984588,742,-565,518
2531.578,38.90234,-9.198523,0.4357447,0.5602432,-2.100701,-0.2908172,1.936651,774,-594,537
2531.582,38.90625,-9.097966,0.2394202,0.5123592,-2.131594,-0.3131877,1.884453,760,-579,503
2531.586,38.91016,-8.868123,0.05267244,0.3830723,-2.162487,-0.3067962,1.816276,730,-593,489
2531.59,38.91406,-8.676587,-0.05267244,0.1340753,-2.167813,-0.3153183,1.761947,725,-602,511
2531.594,38.91797,-8.432378,-0.1388637,-0.02873042,-2.164617,-0.3270362,1.707619,746,-581,523
2531.598,38.92188,-8.279149,-0.296881,-0.1771709,-2.152899,-0.309992,1.657551,796,-615,504
2531.602,38.92578,-7.934384,-0.5363012,-0.4548983,-2.117746,-0.2993393,1.586179,758,-555,503
2531.605,38.92969,-7.771579,-0.7613561,-0.5650316,-2.079396,-0.3089267,1.532916,767,-625,467
2531.609,38.93359,-7.49864,-0.9768343,-0.7422025,-2.042112,-0.314253,1.479652,737,-592,494
2531.613,38.9375,-7.297527,-1.13964,-0.8331822,-2.005893,-0.3153183,1.424259,746,-589,495
2531.617,38.94141,-6.914454,-1.441309,-1.015142,-1.966478,-0.294013,1.358212,767,-579,450
2531.621,38.94531,-6.756437,-1.632846,-1.072602,-1.929194,-0.2886867,1.303884,730,-561,503
2531.625,38.94922,-6.564901,-1.80044,-1.158794,-1.881257,-0.2886867,1.251686,736,-579,475
2531.629,38.95312,-6.354211,-1.982399,-1.144428,-1.839712,-0.2748382,1.195227,754,-577,437
2531.633,38.95703,-6.17704,-2.255338,-1.154005,-1.773665,-0.2492719,1.118528,774,-578,507
2531.637,38.96094,-6.066907,-2.39899,-1.115698,-1.716141,-0.241815,1.055677,761,-593,500
2531.641,38.96484,-6.009446,-2.624045,-1.058237,-1.666074,-0.2407498,0.9938917,751,-581,520
2531.645,38.96875,-5.837064,-2.75812,-1.058237,-1.607484,-0.2258361,0.9278453,742,-587,497
2531.648,38.97266,-5.913678,-3.002329,-0.9576807,-1.519067,-0.2279666,0.8341021,780,-575,481
2531.652,38.97656,-5.904101,-3.1795,-0.9672575,-1.445564,-0.2364887,0.7584683,771,-530,483
2531.656,38.98047,-5.889736,-3.347094,-1.04866,-1.370995,-0.2311624,0.684965,729,-603,485
2531.66,38.98438,-5.93762,-3.423708,-1.106121,-1.296427,-0.2024002,0.6093313,758,-573,477
2531.664,38.98828,-5.995081,-3.56736,-1.015142,-1.201618,-0.1725728,0.5070659,739,-561,482
2531.668,38.99219,-6.066907,-3.696647,-0.9816227,-1.131311,-0.1629855,0.4239752,740,-577,494
2531.672,38.99609,-6.110003,-3.801992,-0.8571242,-1.067395,-0.1502023,0.3430151,713,-601,493
2531.676,39,-6.186617,-3.768473,-0.6943185,-1.010936,-0.1363538,0.2599245,739,-548,466
2531.68,39.00391,-6.263232,-3.782839,-0.4788403,-0.9278453,-0.1320928,0.1502023,743,-581,454
2531.684,39.00781,-6.315904,-3.754108,-0.2394202,-0.8532768,-0.144876,0.07137272,746,-593,488
2531.688,39.01172,-6.272808,-3.758897,-0.06224924,-0.7627293,-0.1544633,-0.003195793,759,-567,484
2531.691,39.01562,-6.17704,-3.787627,-0.1053449,-0.6508766,-0.1597897,-0.06391587,770,-578,471
2531.695,39.01953,-6.100426,-3.734955,-0.04788403,-0.4687164,-0.1459412,-0.1310275,756,-602,502
2531.699,39.02344,-6.014235,-3.65834,-0.03351882,-0.314253,-0.1320928,-0.1789644,744,-586,482
2531.703,39.02734,-6.090849,-3.557784,0.03351882,-0.1587244,-0.1054612,-0.2290319,738,-598,490
2531.707,39.03125,-6.291962,-3.423708,0.1628057,0.008522115,-0.05645902,-0.2801645,721,-566,514
2531.711,39.03516,-6.382942,-3.102885,0.2681506,0.2247708,0.02450108,-0.3536678,721,-575,490
2531.715,39.03906,-6.574478,-2.911349,0.3256114,0.3824299,0.07456851,-0.4101268,743,-565,513
2531.719,39.04297,-6.732495,-2.782062,0.3974375,0.5400891,0.1001349,-0.4687164,732,-566,475
2531.723,39.04688,-6.943185,-2.633622,0.4022259,0.6945524,0.1065264,-0.5305017,777,-596,515
2531.727,39.05078,-7.105991,-2.533065,0.4596867,0.8564726,0.1246359,-0.6167881,743,-580,499
2531.73,39.05469,-7.278373,-2.456451,0.5746084,0.9491506,0.1608549,-0.6913566,755,-559,482
2531.734,39.05859,-7.551312,-2.236184,0.7134721,1.013066,0.2130529,-0.7872304,772,-558,506
2531.738,39.0625,-7.891289,-1.8579,1.297657,1.050351,0.294013,-0.9299759,767,-555,450
2531.742,39.06641,-8.259996,-1.149217,2.025495,1.032241,0.3366236,-1.052481,759,-591,475
2531.746,39.07031,-8.66701,-0.4644751,3.174711,0.9576727,0.350472,-1.183509,733,-599,528
2531.75,39.07422,-8.992621,0.2777274,4.601656,0.809601,0.3206446,-1.308145,782,-585,452
2531.754,39.07812,-9.299079,1.465251,6.325481,0.5028048,0.185356,-1.443433,762,-577,505
2531.758,39.08203,-9.299079,2.456451,7.369353,0.2034655,0.02876214,-1.512675,771,-608,469
2531.762,39.08594,-9.318233,3.5099,8.049306,-0.1267665,-0.1374191,-1.556351,755,-576,486
2531.766,39.08984,-9.227253,4.616021,8.418013,-0.4644553,-0.2908172,-1.589375,778,-574,498
2531.77,39.09375,-9.069236,6.258443,8.475474,-0.8639295,-0.4356932,-1.620267,752,-584,470
2531.773,39.09766,-9.035717,7.5561,8.106767,-1.070591,-0.5028048,-1.634116,770,-612,472
2531.777,39.10156,-8.944737,8.815451,7.570466,-1.182444,-0.5411543,-1.640507,771,-598,504
2531.781,39.10547,-8.829816,10.02692,7.019799,-1.211206,-0.5464807,-1.635181,785,-591,462
2531.785,39.10938,-8.805874,11.51132,6.306327,-1.145159,-0.5251754,-1.598962,789,-622,489
2531.789,39.11328,-8.781932,12.58871,5.765238,-1.031176,-0.4985438,-1.547829,735,-592,512
2531.793,39.11719,-8.863335,13.44584,5.152322,-0.8916263,-0.4644553,-1.490305,760,-552,509
2531.797,39.12109,-8.916007,14.2886,4.103662,-0.7350325,-0.4314321,-1.422128,780,-588,502
2531.801,39.125,-8.887277,15.28458,2.437297,-0.4623248,-0.3451457,-1.307079,734,-561,481
2531.805,39.12891,-8.805874,15.86398,1.072602,-0.2130529,-0.2109224,-1.183509,751,-583,515
2531.809,39.13281,-8.724471,16.21353,-0.248997,0.03834952,-0.0298274,-1.02585,752,-573,495
2531.812,39.13672,-8.643068,16.37155,-1.25935,0.2844256,0.1917476,-0.8362326,745,-588,457
2531.816,39.14062,-8.489839,15.84004,-2.30801,0.5752428,0.4932174,-0.5305017,757,-575,481
2531.82,39.14453,-8.686164,15.01164,-2.633622,0.7435546,0.7329019,-0.2854909,735,-577,488
2531.824,39.14844,-8.920795,13.90552,-2.585738,0.8639295,0.9629991,-0.05219796,754,-544,505
2531.828,39.15234,-9.279926,12.75631,-2.327164,0.9470201,1.155812,0.1523328,747,-587,457
2531.832,39.15625,-9.840169,11.21444,-1.723825,1.004544,1.346494,0.3621899,750,-580,526
2531.836,39.16016,-10.30464,10.15142,-1.134852,1.014132,1.445564,0.4612595,756,-597,524
2531.84,39.16406,-10.57758,9.198523,-0.5171476,1.001349,1.500958,0.519849,748,-566,463
2531.844,39.16797,-10.70208,8.508993,0.1723825,0.9811085,1.484979,0.5336975,757,-622,493
2531.848,39.17188,-10.60152,7.829039,0.7517793,0.9725864,1.378452,0.4974785,768,-609,501
2531.852,39.17578,-10.46266,7.493851,1.010353,1.009871,1.269795,0.4452805,757,-616,467
2531.855,39.17969,-10.17057,7.292738,1.077391,1.096157,1.152616,0.3824299,754,-549,481
2531.859,39.18359,-9.739612,7.182605,0.7996634,1.236772,1.030111,0.3121225,767,-609,473
2531.863,39.1875,-9.184158,6.780379,0.2681506,1.470065,0.9139969,0.2290319,773,-620,481
2531.867,39.19141,-8.719682,6.378153,-0.225055,1.65329,0.9108011,0.1842907,759,-566,513
2531.871,39.19531,-8.465897,5.741296,-0.5889736,1.812015,0.9608685,0.1523328,737,-621,477
2531.875,39.19922,-8.446743,5.080496,-1.206678,1.91428,1.052481,0.1320928,798,-591,518
2531.879,39.20312,-9.428366,3.725378,-1.431733,1.902562,1.245294,0.1075917,764,-607,516
2531.883,39.20703,-11.29584,2.111686,-0.9816227,1.726794,1.381648,0.05752428,725,-619,512
2531.887,39.21094,-14.15452,0.1867477,-0.7086837,1.340103,1.421063,-0.02769688,775,-574,498
2531.891,39.21484,-17.41063,-2.049437,-0.9672575,0.7052051,1.393366,-0.1608549,801,-581,492
2531.895,39.21875,-21.3898,-4.745308,0.2106897,-0.4452805,1.482848,-0.4324974,741,-566,488
2531.898,39.22266,-22.46719,-5.731719,2.738967,-1.332646,1.617071,-0.7297061,751,-585,499
2531.902,39.22656,-21.03067,-4.726154,6.186617,-1.937716,1.533981,-1.132376,764,-598,497
2531.906,39.23047,-18.59816,-2.044648,8.690952,-2.128398,1.098288,-1.541438,811,-601,515
2531.91,39.23438,-16.93658,2.03986,9.955091,-2.041047,0.1960087,-1.804558,753,-574,513
2531.914,39.23828,-16.87433,3.634398,10.45308,-2.019741,-0.4314321,-1.754491,801,-600,457
2531.918,39.24219,-16.3907,4.127604,10.96544,-2.124137,-0.813862,-1.596831,751,-590,485
2531.922,39.24609,-14.67167,4.802769,10.38605,-2.239186,-0.8681905,-1.423193,729,-586,518
2531.926,39.25,-11.03248,7.19697,7.010222,-2.197641,-0.4676511,-1.140898,724,-596,500
2531.93,39.25391,-8.360552,9.299079,3.155558,-1.965413,0.03728426,-0.8064052,772,-572,518
2531.934,39.25781,-6.373365,10.29507,-0.6320692,-1.57233,0.5539375,-0.3526025,798,-559,457
2531.938,39.26172,-5.659893,9.361328,-2.987964,-1.064199,0.9150622,0.1395496,718,-565,479
2531.941,39.26562,-6.440402,6.335058,-4.788403,-0.3824299,1.004544,0.6583334,782,-592,460
2531.945,39.26953,-7.345411,3.150769,-5.880159,-0.02769688,0.8948221,0.8777779,784,-602,503
2531.949,39.27344,-7.987057,0.009576807,-6.335058,0.1257012,0.8586031,0.9864349,752,-548,485
2531.953,39.27734,-8.264784,-3.050213,-5.60722,0.1054612,0.9470201,1.017328,800,-575,519
2531.957,39.28125,-8.585607,-6.560113,-2.983175,-0.1331581,1.026915,0.9843043,751,-596,489
2531.961,39.28516,-8.729259,-8.446743,-1.393425,-0.3856257,0.9086706,0.9257148,767,-621,480
2531.965,39.28906,-8.767566,-9.768343,-1.177947,-0.6114618,0.6977482,0.829841,777,-621,512
2531.969,39.29297,-8.561665,-10.50097,-1.910573,-0.7030745,0.519849,0.6636597,766,-550,467
2531.973,39.29688,-7.958326,-10.55843,-3.08852,-0.5528722,0.4452805,0.330232,797,-586,495
2531.977,39.30078,-7.49864,-10.06522,-3.773262,-0.2833603,0.4761732,0.03195793,731,-584,449
2531.98,39.30469,-7.034164,-9.485827,-4.13718,0.06711166,0.5262406,-0.2716424,771,-589,487
2531.984,39.30859,-6.703765,-9.021352,-4.510676,0.4378237,0.5848302,-0.5635249,729,-618,498
2531.988,39.3125,-6.751649,-8.561665,-4.52983,0.8543421,0.6753777,-0.9342369,773,-605,494
2531.992,39.31641,-7.16824,-7.982268,-4.165911,1.062069,0.721184,-1.197357,783,-559,510
2531.996,39.32031,-7.757213,-7.354988,-3.519476,1.177117,0.7424893,-1.429585,716,-585,490
2532,39.32422,-8.365341,-6.651092,-2.504335,1.220793,0.7158577,-1.622398,746,-574,507
2532.004,39.32812,-8.901642,-5.497087,-1.240196,1.20801,0.6253102,-1.823733,745,-615,491
2532.008,39.33203,-9.069236,-4.405331,-1.01993,1.16753,0.5400891,-1.946238,778,-609,462
2532.012,39.33594,-9.02614,-2.973598,-1.474828,1.118528,0.4751079,-2.030394,768,-572,514
2532.016,39.33984,-8.90643,-1.426944,-2.39899,1.062069,0.4548679,-2.070874,742,-622,485
2532.02,39.34375,-8.805874,0.6607997,-3.342306,0.9736517,0.5230448,-2.044242,767,-575,516
2532.023,39.34766,-8.887277,2.102109,-3.471592,0.8884305,0.5848302,-1.969674,767,-598,486
2532.027,39.35156,-9.160216,3.289633,-3.380613,0.7808388,0.6551376,-1.857821,769,-581,503
2532.031,39.35547,-9.763554,3.983952,-2.786851,0.6657903,0.7094661,-1.723598,759,-602,486
2532.035,39.35938,-10.70687,4.687847,-1.771709,0.4942827,0.737163,-1.533981,757,-610,488
2532.039,39.36328,-11.55921,5.018247,-0.9289502,0.370712,0.7254451,-1.385909,784,-584,499
2532.043,39.36719,-12.13381,5.272032,-0.3351882,0.2599245,0.6828345,-1.242098,757,-591,502
2532.047,39.37109,-12.61744,5.353435,0.1101333,0.1629855,0.6210492,-1.110006,772,-592,487
2532.051,39.375,-12.74673,5.291186,0.2633622,0.05006743,0.519849,-0.9566075,799,-618,531
2532.055,39.37891,-12.50252,5.051766,0.248997,-0.0181095,0.4367584,-0.8724516,760,-608,493
2532.059,39.38281,-11.96622,4.644751,0.01436521,-0.07563377,0.366451,-0.8074704,769,-563,534
2532.062,39.38672,-11.32457,4.113238,-0.1723825,-0.1331581,0.3036004,-0.7605988,786,-595,502
