t_s,hip_deg,knee_deg,ankle_deg
35.1892,-3.61437,-2.63398,0.478809
35.1931,-3.49405,-2.06372,-0.846027
35.197,-3.36883,-1.47463,-2.09115
35.2009,-3.24009,-0.864,-3.25184
35.2048,-3.11099,-0.226027,-4.32201
35.2087,-2.97856,0.435788,-5.30183
35.2126,-2.84833,1.12767,-6.19091
35.2165,-2.72262,1.85512,-6.99759
35.2204,-2.60163,2.62225,-7.72595
35.2243,-2.48714,3.41573,-8.40288
35.2282,-2.38077,4.22773,-9.04731
35.2321,-2.28361,5.05503,-9.67313
35.236,-2.19715,5.89952,-10.2841
35.2399,-2.12306,6.76989,-10.8779
35.2438,-2.0619,7.65997,-11.4621
35.2477,-2.01558,8.56936,-12.0352
35.2516,-1.98341,9.49783,-12.5956
35.2556,-1.96982,10.4511,-13.1347
35.2595,-1.97406,11.422,-13.6487
35.2634,-1.99692,12.4102,-14.1319
35.2673,-2.03866,13.4138,-14.5811
35.2712,-2.10418,14.4373,-14.9932
35.2751,-2.18905,15.4716,-15.3674
35.279,-2.29185,16.5181,-15.6928
35.2829,-2.41222,17.5788,-15.9554
35.2868,-2.55357,18.6592,-16.1418
35.2907,-2.71269,19.7592,-16.2337
35.2946,-2.89099,20.8747,-16.2265
35.2985,-3.08841,22.0054,-16.1332
35.3024,-3.31302,23.1599,-15.9623
35.3063,-3.55963,24.3326,-15.7242
35.3102,-3.82881,25.5125,-15.4441
35.3141,-4.12056,26.6969,-15.1483
35.3181,-4.44331,27.8988,-14.8473
35.322,-4.78645,29.1151,-14.5497
35.3259,-5.1508,30.3467,-14.2583
35.3298,-5.53452,31.5974,-13.9593
35.3337,-5.94184,32.8766,-13.6423
35.3376,-6.36099,34.1761,-13.3047
35.3415,-6.78729,35.4913,-12.9479
35.3454,-7.21536,36.7977,-12.5947
35.3493,-7.64533,38.0842,-12.2659
35.3532,-8.0722,39.3334,-11.9871
35.3571,-8.50254,40.5436,-11.769
35.361,-8.95326,41.7389,-11.5971
35.3649,-9.42497,42.9242,-11.4661
35.3688,-9.91959,44.1024,-11.376
35.3727,-10.4341,45.2701,-11.3234
35.3766,-10.9725,46.4311,-11.2914
35.3805,-11.5197,47.5764,-11.2637
35.3845,-12.0672,48.702,-11.2269
35.3884,-12.6101,49.8122,-11.1684
35.3923,-13.1384,50.9062,-11.0794
35.3962,-13.6473,51.9819,-10.9489
35.4001,-14.1358,53.0385,-10.774
35.404,-14.6049,54.0751,-10.5729
35.4079,-15.0486,55.0768,-10.3577
35.4118,-15.4697,56.0313,-10.1305
35.4157,-15.8662,56.9271,-9.88445
35.4196,-16.2361,57.7554,-9.61317
35.4235,-16.569,58.5021,-9.31957
35.4274,-16.8759,59.1756,-9.01558
35.4313,-17.1667,59.7937,-8.6884
35.4352,-17.4546,60.3697,-8.32366
35.4391,-17.7479,60.9139,-7.92088
35.443,-18.0502,61.4313,-7.48999
35.4469,-18.3642,61.9265,-7.01771
35.4509,-18.6936,62.3957,-6.50665
35.4548,-19.0457,62.8414,-5.97407
35.4587,-19.423,63.2562,-5.42765
35.4626,-19.8377,63.6513,-4.86646
35.4665,-20.3072,64.0372,-4.29385
35.4704,-20.8544,64.4327,-3.72128
35.4743,-21.4457,64.7882,-3.17854
35.4782,-22.0563,65.0584,-2.68993
35.4821,-22.6593,65.2289,-2.2427
35.486,-23.218,65.2657,-1.84108
35.4899,-23.7227,65.1566,-1.50064
35.4938,-24.1662,64.8871,-1.23192
35.4977,-24.5462,64.4828,-1.00581
35.5016,-24.8392,63.9273,-0.824553
35.5055,-25.0597,63.2428,-0.693133
35.5094,-25.2097,62.4297,-0.608177
35.5134,-25.2964,61.4863,-0.565641
35.5173,-25.3189,60.4332,-0.541329
35.5212,-25.3078,59.3021,-0.545466
35.5251,-25.2779,58.1054,-0.582455
35.529,-25.2427,56.8524,-0.654448
35.5329,-25.2138,55.5697,-0.739197
35.5368,-25.1944,54.2651,-0.838198
35.5407,-25.1915,52.9455,-0.972349
35.5446,-25.2133,51.6121,-1.19976
35.5485,-25.2772,50.2789,-1.53863
35.5524,-25.3802,48.9468,-1.88225
35.5563,-25.5297,47.6272,-2.06063
35.5602,-25.7338,46.351,-1.98969
35.5641,-26.0222,45.1907,-1.6086
35.568,-26.3846,44.1966,-0.89303
35.5719,-26.8101,43.4064,0.0212984
35.5758,-27.2362,42.8028,0.908783
35.5798,-27.5439,42.2428,1.45437
35.5837,-27.7346,41.5361,1.60476
35.5876,-27.8655,40.7188,1.73894
35.5915,-27.9977,39.8512,1.95738
35.5954,-28.1498,39.0547,2.16108
35.5993,-28.2783,38.2333,2.22306
35.6032,-28.3476,37.3462,2.25147
35.6071,-28.3132,36.369,2.28204
35.611,-28.0951,35.2431,2.30439
35.6149,-27.7387,33.995,2.29467
35.6188,-27.2782,32.6407,2.26034
35.6227,-26.7487,31.2253,2.24815
35.6266,-26.1798,29.8019,2.28321
35.6305,-25.6259,28.4396,2.30694
35.6344,-25.1215,27.1558,2.23248
35.6383,-24.6835,25.9619,2.03426
35.6422,-24.3324,24.8899,1.74346
35.6462,-24.0578,23.9312,1.48302
35.6501,-23.8764,23.0851,1.27639
35.654,-23.8262,22.3816,1.001
35.6579,-24.0079,21.9111,0.627265
35.6618,-24.3825,21.6356,0.235732
35.6657,-24.926,21.5537,-0.121158
35.6696,-25.583,21.6272,-0.455627
35.6735,-26.3068,21.8108,-0.790647
35.6774,-27.0284,22.039,-1.12716
35.6813,-27.7232,22.2873,-1.4342
35.6852,-28.3757,22.5221,-1.70953
35.6891,-28.9708,22.7153,-1.98603
35.693,-29.5225,22.8717,-2.29792
35.6969,-30.0377,23.0036,-2.63215
35.7008,-30.5175,23.1114,-2.95655
35.7047,-30.9388,23.1693,-3.26853
35.7087,-31.2982,23.1697,-3.58593
35.7126,-31.5931,23.1072,-3.92351
35.7165,-31.8154,22.9701,-4.27661
35.7204,-31.9872,22.787,-4.63003
35.7243,-32.1199,22.5704,-4.97824
35.7282,-32.2232,22.3383,-5.31593
35.7321,-32.3085,22.1045,-5.64225
35.736,-32.3883,21.8833,-5.95403
35.7399,-32.4685,21.6855,-6.2455
35.7438,-32.5504,21.5167,-6.51437
35.7477,-32.6391,21.3834,-6.75906
35.7516,-32.7308,21.2883,-6.97296
35.7555,-32.8231,21.2277,-7.1572
35.7594,-32.9108,21.2009,-7.31033
35.7633,-32.9942,21.2078,-7.43264
35.7672,-33.0705,21.2491,-7.51895
35.7711,-33.1368,21.3104,-7.57678
35.7751,-33.1909,21.3809,-7.61237
35.779,-33.2276,21.4465,-7.63377
35.7829,-33.2465,21.4954,-7.65249
35.7868,-33.2456,21.5158,-7.67734
35.7907,-33.2246,21.5003,-7.71472
35.7946,-33.1859,21.444,-7.77064
35.7985,-33.1386,21.3557,-7.84714
35.8024,-33.0859,21.2362,-7.94671
35.8063,-33.0334,21.0991,-8.05628
35.8102,-32.9868,20.9523,-8.16856
35.8141,-32.948,20.8033,-8.28153
35.818,-32.9194,20.6635,-8.39052
35.8219,-32.9035,20.5385,-8.49252
35.8258,-32.9057,20.4374,-8.58054
35.8297,-32.9201,20.3586,-8.64787
35.8336,-32.9454,20.3049,-8.69101
35.8375,-32.9789,20.2801,-8.70677
35.8415,-33.0209,20.2773,-8.70187
35.8454,-33.0654,20.2918,-8.67684
35.8493,-33.1103,20.315,-8.63868
35.8532,-33.1514,20.3385,-8.59532
35.8571,-33.1849,20.3519,-8.55494
35.861,-33.209,20.3494,-8.52284
35.8649,-33.2219,20.3274,-8.50174
35.8688,-33.2205,20.2788,-8.49707
35.8727,-33.2016,20.2052,-8.5049
35.8766,-33.1673,20.1093,-8.52467
35.8805,-33.1147,19.9909,-8.55469
35.8844,-33.0439,19.8517,-8.59285
35.8883,-32.9544,19.693,-8.63637
35.8922,-32.8491,19.5234,-8.67877
35.8961,-32.7314,19.3455,-8.72039
35.9,-32.6007,19.16,-8.76119
35.904,-32.4545,18.9631,-8.80289
35.9079,-32.3002,18.7603,-8.84499
35.9118,-32.137,18.5519,-8.88563
35.9157,-31.9688,18.3382,-8.92506
35.9196,-31.7954,18.1172,-8.96249
35.9235,-31.6201,17.8913,-8.99734
35.9274,-31.4425,17.6596,-9.03227
35.9313,-31.2663,17.4249,-9.06806
35.9352,-31.0925,17.1869,-9.10696
35.9391,-30.9223,16.9451,-9.14894
35.943,-30.7548,16.7005,-9.19343
35.9469,-30.5898,16.4518,-9.24073
35.9508,-30.426,16.2002,-9.28906
35.9547,-30.2656,15.9452,-9.33978
35.9586,-30.1071,15.6902,-9.38888
35.9625,-29.9504,15.4384,-9.43287
35.9664,-29.7967,15.1908,-9.4727
35.9704,-29.647,14.9495,-9.50868
35.9743,-29.5007,14.7155,-9.54112
35.9782,-29.354,14.4824,-9.57203
35.9821,-29.2033,14.2474,-9.59876
35.986,-29.0482,14.007,-9.62521
35.9899,-28.8896,13.7599,-9.65216
35.9938,-28.728,13.5075,-9.6755
35.9977,-28.5622,13.2481,-9.68769
36.0016,-28.3962,12.986,-9.68549
36.0055,-28.2328,12.7236,-9.68256
36.0094,-28.0722,12.4598,-9.68416
36.0133,-27.9177,12.1972,-9.68098
36.0172,-27.769,11.9335,-9.67099
36.0211,-27.6286,11.6731,-9.65973
36.025,-27.4972,11.4199,-9.6513
36.0289,-27.3777,11.1786,-9.63896
36.0328,-27.2663,10.9473,-9.61422
36.0368,-27.1619,10.7221,-9.58365
36.0407,-27.0614,10.501,-9.55095
36.0446,-26.9605,10.2811,-9.51707
36.0485,-26.8544,10.0575,-9.48281
36.0524,-26.739,9.83129,-9.44304
36.0563,-26.6128,9.59819,-9.39942
36.0602,-26.4712,9.35496,-9.35002
36.0641,-26.3133,9.10278,-9.29343
36.068,-26.1395,8.84058,-9.23246
36.0719,-25.954,8.56992,-9.16626
36.0758,-25.7539,8.286,-9.09565
36.0797,-25.543,7.99149,-9.01784
36.0836,-25.3212,7.68919,-8.92913
36.0875,-25.0841,7.37112,-8.83076
36.0914,-24.8365,7.04128,-8.72433
36.0953,-24.5788,6.70419,-8.6105
36.0993,-24.3115,6.35893,-8.4885
36.1032,-24.0338,6.00615,-8.35481
36.1071,-23.7501,5.64769,-8.20873
36.111,-23.4609,5.28565,-8.04966
36.1149,-23.1668,4.92102,-7.87872
36.1188,-22.8663,4.55453,-7.69684
36.1227,-22.5588,4.18552,-7.50287
36.1266,-22.2373,3.81466,-7.29711
36.1305,-21.9033,3.44476,-7.07872
36.1344,-21.5603,3.07376,-6.85073
36.1383,-21.2094,2.70446,-6.60762
36.1422,-20.8461,2.33354,-6.3476
36.1461,-20.4693,1.96043,-6.06978
36.15,-20.0729,1.58864,-5.77447
36.1539,-19.6625,1.21664,-5.45959
36.1578,-19.2416,0.840688,-5.12153
36.1617,-18.8159,0.455798,-4.75616
36.1657,-18.3921,0.0653221,-4.35943
36.1696,-17.9815,-0.327465,-3.92734
36.1735,-17.5914,-0.723278,-3.45354
36.1774,-17.2201,-1.1334,-2.94006
36.1813,-16.8419,-1.58617,-2.39102
36.1852,-16.458,-2.08949,-1.79981
36.1891,-16.0566,-2.63753,-1.14526
36.193,-15.641,-3.21415,-0.414929
36.1969,-15.2061,-3.8126,0.380879
36.2008,-14.761,-4.41526,1.24674
36.2047,-14.3061,-5.01635,2.19059
36.2086,-13.8465,-5.61289,3.20469
36.2125,-13.378,-6.21673,4.26334
36.2164,-12.8942,-6.83899,5.37137
36.2203,-12.3845,-7.49194,6.53765
36.2242,-11.8483,-8.17739,7.74367
36.2281,-11.2833,-8.89601,8.93574
36.2321,-10.7075,-9.62403,10.0555
36.236,-10.1302,-10.3499,11.0501
36.2399,-9.55949,-11.0661,11.8698
36.2438,-9.00948,-11.7627,12.4692
36.2477,-8.49096,-12.4344,12.8492
36.2516,-8.00888,-13.0759,13.0223
36.2555,-7.56967,-13.6695,13.0807
36.2594,-7.19029,-14.1837,13.1544
36.2633,-6.86487,-14.6109,13.2878
36.2672,-6.58554,-14.9546,13.4609
36.2711,-6.34579,-15.2188,13.6787
36.275,-6.15003,-15.3889,13.9404
36.2789,-5.99003,-15.4573,14.2117
36.2828,-5.86174,-15.4432,14.4547
36.2867,-5.75338,-15.3583,14.6507
36.2906,-5.65749,-15.2111,14.7966
36.2946,-5.57129,-15.0033,14.9171
36.2985,-5.4939,-14.7533,15.0314
36.3024,-5.41948,-14.4661,15.2078
36.3063,-5.34074,-14.1512,15.4531
36.3102,-5.25629,-13.8088,15.6723
36.3141,-5.16273,-13.4355,15.7777
36.318,-5.05663,-13.0482,15.69
36.3219,-4.93381,-12.6553,15.4588
36.3258,-4.8013,-12.2525,15.1833
36.3297,-4.66298,-11.8355,14.8167
36.3336,-4.5211,-11.4069,14.2723
36.3375,-4.37509,-10.9718,13.5196
36.3414,-4.2304,-10.5306,12.5819
36.3453,-4.08783,-10.0908,11.4647
36.3492,-3.94348,-9.66032,10.2056
36.3531,-3.79076,-9.24947,8.87071
36.357,-3.63221,-8.8524,7.52816
36.361,-3.4685,-8.46473,6.18434
36.3649,-3.29953,-8.07844,4.82162
36.3688,-3.1192,-7.69562,3.43014
36.3727,-2.93488,-7.3064,2.03956
36.3766,-2.74829,-6.90357,0.678692
36.3805,-2.56094,-6.4779,-0.630185
36.3844,-2.374,-6.0326,-1.88513
36.3883,-2.1924,-5.56307,-3.08158
36.3922,-2.01976,-5.06453,-4.21546
36.3961,-1.85813,-4.52969,-5.2803
36.4,-1.71388,-3.94306,-6.2668
36.4039,-1.58649,-3.31069,-7.18348
36.4078,-1.47562,-2.63364,-8.03539
36.4117,-1.38114,-1.91017,-8.81983
36.4156,-1.30967,-1.13232,-9.53204
36.4195,-1.25751,-0.315218,-10.1886
36.4234,-1.22267,0.538079,-10.8026
36.4274,-1.20401,1.42725,-11.3806
36.4313,-1.20745,2.35753,-11.9279
36.4352,-1.22747,3.3148,-12.4578
36.4391,-1.26341,4.29473,-12.9742
36.443,-1.3164,5.29671,-13.4803
36.4469,-1.386,6.31907,-13.9746
36.4508,-1.46871,7.36177,-14.4499
36.4547,-1.56724,8.42082,-14.9039
36.4586,-1.67754,9.48925,-15.3364
36.4625,-1.79974,10.5677,-15.7472
36.4664,-1.93259,11.6565,-16.1297
36.4703,-2.07572,12.7485,-16.4884
36.4742,-2.22875,13.8428,-16.8268
36.4781,-2.392,14.9397,-17.1424
36.482,-2.56247,16.0391,-17.4231
36.4859,-2.74108,17.1473,-17.646
36.4899,-2.93135,18.262,-17.8037
36.4938,-3.13235,19.3835,-17.8814
36.4977,-3.34392,20.5145,-17.8736
36.5016,-3.56651,21.6597,-17.7883
36.5055,-3.80619,22.819,-17.6351
36.5094,-4.05983,23.9861,-17.4195
36.5133,-4.3282,25.1583,-17.1518
36.5172,-4.61376,26.3362,-16.8537
36.5211,-4.9275,27.5273,-16.5444
36.525,-5.26221,28.7267,-16.2368
36.5289,-5.61773,29.9362,-15.9399
36.5328,-5.99313,31.16,-15.6532
36.5367,-6.39197,32.4116,-15.3583
36.5406,-6.79848,33.6731,-15.0523
36.5445,-7.2045,34.934,-14.7378
36.5484,-7.6011,36.1812,-14.4238
36.5523,-7.98252,37.4063,-14.1154
36.5563,-8.35044,38.6029,-13.8254
36.5602,-8.71478,39.7711,-13.5618
36.5641,-9.08327,40.9148,-13.3247
36.568,-9.46575,42.0432,-13.1076
36.5719,-9.85547,43.1534,-12.9067
36.5758,-10.2505,44.247,-12.7166
36.5797,-10.6494,45.3254,-12.5293
36.5836,-11.053,46.392,-12.3362
36.5875,-11.4556,47.4412,-12.1319
36.5914,-11.8504,48.4656,-11.9129
36.5953,-12.2325,49.4611,-11.6734
36.5992,-12.5969,50.4239,-11.4115
36.6031,-12.9458,51.3548,-11.1303
36.607,-13.2771,52.2484,-10.8339
36.6109,-13.5898,53.0993,-10.5212
36.6148,-13.8768,53.8945,-10.1951
36.6187,-14.1387,54.6324,-9.85728
36.6227,-14.3772,55.3116,-9.5074
36.6266,-14.5955,55.935,-9.14449
36.6305,-14.8,56.5066,-8.77439
36.6344,-15.0044,57.0386,-8.40134
36.6383,-15.2188,57.5357,-8.02936
36.6422,-15.4433,58.0025,-7.6465
36.6461,-15.6821,58.4448,-7.23775
36.65,-15.9391,58.8682,-6.80168
36.6539,-16.2245,59.277,-6.34339
36.6578,-16.5436,59.6748,-5.85617
36.6617,-16.9059,60.0654,-5.34457
36.6656,-17.2937,60.4238,-4.82051
36.6695,-17.6996,60.7288,-4.30639
36.6734,-18.1172,60.9527,-3.81324
36.6773,-18.5338,61.0941,-3.3279
36.6812,-18.9382,61.1402,-2.86757
36.6852,-19.319,61.0726,-2.44923
36.6891,-19.6702,60.8713,-2.09206
36.693,-19.9805,60.55,-1.78035
36.6969,-20.2579,60.1173,-1.53156
36.7008,-20.4989,59.5676,-1.35758
36.7047,-20.6963,58.8907,-1.26276
36.7086,-20.8334,58.1,-1.21194
36.7125,-20.9199,57.2156,-1.19519
36.7164,-20.9589,56.2459,-1.20607
36.7203,-20.9553,55.1948,-1.24658
36.7242,-20.9166,54.0653,-1.31871
36.7281,-20.8675,52.9004,-1.4051
36.732,-20.8231,51.7194,-1.49818
36.7359,-20.8001,50.5289,-1.59581
36.7398,-20.8058,49.3332,-1.70009
36.7437,-20.8388,48.1411,-1.81417
36.7476,-20.8948,46.9533,-1.9443
36.7516,-20.9712,45.7656,-2.11088
36.7555,-21.0643,44.5737,-2.29186
36.7594,-21.1797,43.3853,-2.42771
36.7633,-21.329,42.2068,-2.55989
36.7672,-21.5208,41.0562,-2.62042
36.7711,-21.7786,39.9733,-2.45247
36.775,-22.095,38.9962,-2.01604
36.7789,-22.4891,38.1853,-1.39006
36.7828,-22.9522,37.5615,-0.704115
36.7867,-23.3909,37.048,-0.122044
36.7906,-23.7027,36.5062,0.228613
36.7945,-23.8567,35.8292,0.392481
36.7984,-23.9004,35.0225,0.517106
36.8023,-23.8816,34.1478,0.662765
36.8062,-23.8241,33.234,0.741214
36.8101,-23.7186,32.2596,0.750916
36.814,-23.5306,31.1949,0.726819
36.818,-23.2509,30.0468,0.690911
36.8219,-22.867,28.8097,0.655917
36.8258,-22.3695,27.4729,0.619088
36.8297,-21.7445,26.0152,0.575889
36.8336,-21.0843,24.5317,0.549895
36.8375,-20.4608,23.1105,0.543118
36.8414,-19.936,21.8261,0.550979
36.8453,-19.5697,20.7239,0.563608
36.8492,-19.324,19.7558,0.582613
36.8531,-19.1854,18.9246,0.596595
36.857,-19.1562,18.2335,0.552419
36.8609,-19.2932,17.7388,0.439049
36.8648,-19.5776,17.4207,0.226671
36.8687,-20.006,17.2752,-0.0542362
36.8726,-20.557,17.2711,-0.270379
36.8765,-21.2179,17.3888,-0.487906
36.8805,-21.9123,17.5543,-0.769894
36.8844,-22.6139,17.7417,-1.06026
36.8883,-23.3194,17.9601,-1.32806
36.8922,-24.0172,18.2081,-1.58823
36.8961,-24.6755,18.4503,-1.84644
36.9,-25.2688,18.6658,-2.09312
36.9039,-25.7897,18.8394,-2.32991
36.9078,-26.2272,18.9529,-2.55897
36.9117,-26.6055,19.0231,-2.79143
36.9156,-26.9324,19.0538,-3.03307
36.9195,-27.2166,19.0507,-3.27463
36.9234,-27.4567,19.0133,-3.51702
36.9273,-27.6598,18.947,-3.76501
36.9312,-27.827,18.8546,-4.01428
36.9351,-27.9616,18.7389,-4.25906
36.939,-28.0644,18.5965,-4.50401
36.9429,-28.1458,18.4383,-4.75097
36.9469,-28.2113,18.2741,-4.99897
36.9508,-28.2664,18.1095,-5.24589
36.9547,-28.314,17.9521,-5.48361
36.9586,-28.3536,17.8,-5.71396
36.9625,-28.3861,17.6599,-5.93119
36.9664,-28.4121,17.5338,-6.13782
36.9703,-28.4372,17.4245,-6.33464
36.9742,-28.4605,17.3348,-6.51485
36.9781,-28.4835,17.2625,-6.68067
36.982,-28.5052,17.2079,-6.83263
36.9859,-28.5279,17.1704,-6.97035
36.9898,-28.5483,17.1436,-7.09654
36.9937,-28.562,17.1249,-7.21008
36.9976,-28.569,17.1071,-7.31695
37.0015,-28.568,17.0876,-7.41641
37.0054,-28.5657,17.0663,-7.51223
37.0093,-28.5638,17.0439,-7.6065
37.0133,-28.5674,17.0209,-7.70068
37.0172,-28.5767,16.9939,-7.79758
37.0211,-28.5921,16.9678,-7.89208
37.025,-28.6147,16.9382,-7.98871
37.0289,-28.6494,16.9093,-8.08536
37.0328,-28.6975,16.8851,-8.1833
37.0367,-28.7559,16.861,-8.28529
37.0406,-28.8255,16.8412,-8.3873
37.0445,-28.9069,16.8201,-8.49289
37.0484,-28.9996,16.8041,-8.59837
37.0523,-29.1004,16.7931,-8.70367
37.0562,-29.2104,16.7878,-8.80842
37.0601,-29.3294,16.7908,-8.90967
37.064,-29.4605,16.8037,-9.00885
37.0679,-29.5969,16.8274,-9.10058
37.0718,-29.7354,16.8579,-9.18505
37.0758,-29.8753,16.8958,-9.2593
37.0797,-30.0145,16.9391,-9.32395
37.0836,-30.1475,16.981,-9.38132
37.0875,-30.2705,17.0239,-9.42601
37.0914,-30.3794,17.061,-9.461
37.0953,-30.4677,17.0888,-9.48144
37.0992,-30.5354,17.1046,-9.49087
37.1031,-30.582,17.1032,-9.4928
37.107,-30.6065,17.0831,-9.48816
37.1109,-30.6016,17.0304,-9.48201
37.1148,-30.5741,16.9519,-9.47533
37.1187,-30.5246,16.8473,-9.47155
37.1226,-30.4549,16.7175,-9.4743
37.1265,-30.3623,16.5607,-9.48104
37.1304,-30.253,16.3796,-9.49259
37.1343,-30.1301,16.1784,-9.50969
37.1382,-29.9957,15.9605,-9.53381
37.1422,-29.8507,15.7284,-9.56341
37.1461,-29.699,15.4906,-9.59139
37.15,-29.5402,15.2469,-9.61586
37.1539,-29.3744,15.0011,-9.63392
37.1578,-29.2007,14.7527,-9.64588
37.1617,-29.0224,14.505,-9.6513
37.1656,-28.8382,14.26,-9.64819
37.1695,-28.6493,14.0151,-9.63987
37.1734,-28.4576,13.7726,-9.62437
37.1773,-28.2648,13.5319,-9.60302
37.1812,-28.0707,13.2897,-9.57898
37.1851,-27.8771,13.0467,-9.5534
37.189,-27.6866,12.8036,-9.52884
37.1929,-27.5004,12.5606,-9.50512
37.1968,-27.3197,12.3183,-9.48129
37.2007,-27.1475,12.0784,-9.45754
37.2046,-26.9835,11.8449,-9.43018
37.2086,-26.828,11.6153,-9.40114
37.2125,-26.6788,11.391,-9.36787
37.2164,-26.5378,11.1734,-9.33107
37.2203,-26.4024,10.9612,-9.29132
37.2242,-26.2728,10.7576,-9.24454
37.2281,-26.1493,10.5609,-9.19199
37.232,-26.0346,10.3754,-9.13488
37.2359,-25.9255,10.1967,-9.07484
37.2398,-25.8205,10.0244,-9.01046
37.2437,-25.7211,9.85993,-8.94235
37.2476,-25.6287,9.70467,-8.87454
37.2515,-25.5401,9.55245,-8.80894
37.2554,-25.454,9.40467,-8.73712
37.2593,-25.367,9.2587,-8.66171
37.2632,-25.2807,9.11645,-8.59194
37.2671,-25.1937,8.97593,-8.51019
37.2711,-25.1058,8.83953,-8.40145
37.275,-25.0132,8.7049,-8.30005
37.2789,-24.9159,8.567,-8.20722
37.2828,-24.8122,8.42198,-8.09945
37.2867,-24.703,8.26966,-7.97451
37.2906,-24.5855,8.11389,-7.84443
37.2945,-24.4567,7.9524,-7.70697
37.2984,-24.3172,7.77949,-7.55794
37.3023,-24.1662,7.59093,-7.39611
37.3062,-24.0035,7.38916,-7.22374
37.3101,-23.8258,7.1697,-7.04144
37.314,-23.6364,6.93507,-6.84845
37.3179,-23.4359,6.68519,-6.64416
37.3218,-23.2255,6.41897,-6.43091
37.3257,-23.0011,6.1327,-6.20652
37.3296,-22.7663,5.83272,-5.9626
37.3335,-22.5233,5.51857,-5.70016
37.3375,-22.2718,5.18715,-5.43137
37.3414,-22.0088,4.84074,-5.1553
37.3453,-21.7346,4.48341,-4.8651
37.3492,-21.4453,4.11738,-4.55175
37.3531,-21.1417,3.74176,-4.22352
37.357,-20.8262,3.36083,-3.88138
37.3609,-20.5011,2.97677,-3.52137
37.3648,-20.1668,2.59064,-3.13821
37.3687,-19.8228,2.20093,-2.73904
37.3726,-19.4645,1.80029,-2.32967
37.3765,-19.0935,1.3921,-1.9035
37.3804,-18.7094,0.977569,-1.44593
37.3843,-18.3213,0.555812,-0.954187
37.3882,-17.9334,0.124763,-0.441269
37.3921,-17.5523,-0.307823,0.100638
37.396,-17.1828,-0.740401,0.688636
37.3999,-16.8228,-1.18063,1.33276
37.4039,-16.4558,-1.65314,2.01842
37.4078,-16.0713,-2.15925,2.75079
37.4117,-15.671,-2.68904,3.54942
37.4156,-15.2583,-3.23168,4.42296
37.4195,-14.8329,-3.77694,5.355
37.4234,-14.4042,-4.3118,6.35326
37.4273,-13.9696,-4.83561,7.43764
37.4312,-13.5221,-5.3575,8.60085
37.4351,-13.0465,-5.8952,9.81434
37.439,-12.5503,-6.44652,11.0823
37.4429,-12.038,-7.00771,12.3965
37.4468,-11.5135,-7.58573,13.6846
37.4507,-10.9724,-8.18054,14.8575
37.4546,-10.4261,-8.78351,15.8618
37.4585,-9.88514,-9.39381,16.6125
37.4624,-9.35963,-10.0002,17.0777
37.4664,-8.85997,-10.5981,17.3482
37.4703,-8.39371,-11.1754,17.4754
37.4742,-7.95822,-11.744,17.4871
37.4781,-7.55453,-12.2652,17.4723
37.482,-7.19358,-12.7174,17.5016
37.4859,-6.88086,-13.0876,17.6182
37.4898,-6.6163,-13.3555,17.8208
37.4937,-6.3991,-13.5207,18.0436
37.4976,-6.233,-13.577,18.2404
37.5015,-6.11257,-13.5352,18.4008
37.5054,-6.02957,-13.3995,18.5254
37.5093,-5.97706,-13.1746,18.6298
37.5132,-5.95008,-12.8846,18.737
37.5171,-5.93533,-12.5479,18.8832
37.521,-5.92375,-12.1692,19.0914
37.5249,-5.90983,-11.7543,19.3184
37.5288,-5.89196,-11.3169,19.4684
37.5328,-5.87655,-10.858,19.482
37.5367,-5.8646,-10.3753,19.3788
37.5406,-5.85774,-9.86804,19.2008
37.5445,-5.85799,-9.34368,18.8968
37.5484,-5.86824,-8.79946,18.3958
37.5523,-5.88964,-8.23723,17.6685
37.5562,-5.91725,-7.6623,16.7254
37.5601,-5.94548,-7.08044,15.6167
37.564,-5.96987,-6.50711,14.3618
37.5679,-5.98881,-5.94925,13.0159
37.5718,-5.99386,-5.40995,11.6317
37.5757,-5.98673,-4.88092,10.2351
37.5796,-5.96576,-4.36174,8.82919
37.5835,-5.92959,-3.85374,7.40341
37.5874,-5.86541,-3.36412,5.95855
37.5913,-5.77783,-2.88004,4.51209
37.5952,-5.6682,-2.40363,3.08966
37.5992,-5.53658,-1.93061,1.70782
37.6031,-5.37873,-1.46451,0.377805
37.607,-5.20512,-0.99155,-0.886252
37.6109,-5.01871,-0.504231,-2.07342
37.6148,-4.82314,-0.00312827,-3.18984
37.6187,-4.62067,0.514508,-4.2378
37.6226,-4.41784,1.05852,-5.21793
37.6265,-4.21814,1.63977,-6.12364
37.6304,-4.02065,2.24851,-6.96441
37.6343,-3.83239,2.88811,-7.74954
37.6382,-3.65273,3.55452,-8.49464
37.6421,-3.48303,4.24599,-9.21041
37.646,-3.32469,4.96731,-9.89791
37.6499,-3.18199,5.71577,-10.5662
37.6538,-3.05467,6.48897,-11.2146
37.6577,-2.94353,7.2877,-11.839
37.6617,-2.85117,8.1173,-12.4352
37.6656,-2.78367,8.97828,-13.0049
37.6695,-2.7385,9.86649,-13.5426
37.6734,-2.71744,10.7842,-14.0445
37.6773,-2.72052,11.7317,-14.505
37.6812,-2.7518,12.7035,-14.9298
37.6851,-2.80524,13.6928,-15.3117
37.689,-2.87842,14.6959,-15.6462
37.6929,-2.96825,15.7133,-15.9296
37.6968,-3.07655,16.75,-16.1524
