t_s,ankle_deg,ankle_vel_dps,ankle_acc_dps2,knee_deg,knee_vel_dps,knee_acc_dps2,hip_deg,hip_vel_dps,hip_acc_dps2,foot_strike,mid_swing,toe_off,steady_state
109.552,1.38329,24.5419,3963.01,44.8152,-218.925,-1384.34,-30.021,-33.3608,-368.754,0,0,0,1
109.555,1.55088,35.5203,-1650.38,43.9559,-212.818,1837.07,-30.1641,-41.9507,-1789.61,0,0,0,1
109.559,1.66077,11.6492,-5913.62,43.1527,-204.574,14.6814,-30.3487,-47.3413,258.453,0,0,0,1
109.563,1.64189,-10.6768,-3407.84,42.3578,-212.703,-4375.12,-30.5339,-39.9317,4332.93,0,0,0,1
109.567,1.57736,-14.9729,-453.534,41.4911,-238.753,-7405.68,-30.6607,-13.4924,8504.64,0,0,0,1
109.571,1.52492,-14.2199,-901.843,40.4927,-270.556,-8003.31,-30.6393,26.5066,10204.4,0,0,0,1
109.575,1.46628,-22.0181,-2964.7,39.3775,-301.275,-7673.79,-30.4536,66.2243,9245.05,0,0,0,1
109.579,1.35291,-37.3801,-2691.19,38.1391,-330.504,-6224.41,-30.122,98.7289,6971.18,0,0,0,1
109.583,1.17426,-43.0416,805.52,36.7956,-349.9,-2488.03,-29.6823,120.683,3827.54,0,0,0,1
109.587,1.01667,-31.0874,3303.43,35.4057,-349.94,2252.12,-29.1792,128.63,190.416,0,0,0,1
109.591,0.93141,-17.2352,2236.64,34.0618,-332.306,5283.38,-28.6775,122.171,-2619.35,0,0,0,1
109.595,0.88203,-13.6147,308.391,32.8097,-308.667,6053.7,-28.2248,108.167,-3838.71,0,0,0,1
109.598,0.825052,-14.8261,200.849,31.6505,-285.015,6313.15,-27.8325,92.1827,-4365.86,0,0,0,1
109.602,0.766208,-12.0457,1543.84,30.5832,-259.348,7448.77,-27.5047,74.0612,-5501.67,0,0,0,1
109.606,0.730951,-2.76558,2804.33,29.6245,-226.825,9695.51,-27.2539,49.2036,-7767.7,0,0,0,1
109.61,0.744604,9.86175,2981.62,28.8112,-183.607,13004.7,-27.1203,13.3799,-11082.9,0,0,0,1
109.614,0.807991,20.5269,1695.48,28.1902,-125.232,15381.6,-27.1494,-37.3759,-13533.1,0,0,0,1
109.618,0.904959,23.1068,-1298.25,27.8329,-63.4458,14079.9,-27.4123,-92.3408,-12566,0,0,0,1
109.622,0.988501,10.385,-5079.48,27.6945,-15.2396,10376.2,-27.8707,-135.541,-9193.18,0,0,0,1
109.626,0.986087,-16.574,-7448.02,27.7139,17.6131,6657.42,-28.4711,-164.158,-5478.75,0,0,0,1
109.63,0.859025,-47.7989,-5662.53,27.8321,36.7682,3582.51,-29.1531,-178.341,-2189.78,0,0,0,1
109.634,0.612682,-60.8097,-5.91188,28.0011,45.5997,1486.09,-29.8643,-181.264,-122.456,0,0,0,1
109.638,0.38398,-47.8451,2280.56,28.1884,48.3776,246.723,-30.5692,-179.298,548.614,0,0,0,1
109.641,0.238916,-42.994,-1699.57,28.379,47.5271,-692.938,-31.265,-176.979,799.154,0,0,0,1
109.645,0.0481108,-61.1221,-4148.17,28.5596,42.9643,-1572.11,-31.9517,-173.055,1460.6,0,0,0,1
109.649,-0.23857,-75.3995,-877.336,28.7147,35.2458,-1970.6,-32.6169,-165.569,2402.17,0,0,0,1
109.653,-0.54091,-67.9759,2875.92,28.835,27.57,-2027.64,-33.2452,-154.289,3522.63,0,0,0,1
109.657,-0.769598,-52.9328,2643.45,28.93,19.4058,-3034.32,-33.8222,-138.05,5330.65,0,0,0,1
109.661,-0.954421,-47.3253,582.06,28.9866,3.86589,-4573.19,-34.3236,-112.646,7105.72,0,0,0,1
109.665,-1.1393,-48.3858,-143.627,28.9602,-16.3199,-4762.01,-34.7022,-82.5398,7183.98,0,0,0,1
109.669,-1.33241,-48.4473,105.178,28.8591,-33.3349,-3902.57,-34.9684,-56.5249,5883.68,0,0,0,1
109.673,-1.51777,-47.5641,-307.261,28.6998,-46.8068,-3032.57,-35.1438,-36.5765,4318.46,0,0,0,1
109.677,-1.70398,-50.8476,-1329.91,28.4934,-57.0253,-2066.24,-35.2541,-22.7891,2808.99,0,0,0,1
109.68,-1.91499,-57.9533,-1803.39,28.2544,-62.9482,-1002.08,-35.3218,-14.6326,1576.39,0,0,0,1
109.684,-2.15671,-64.9356,-1527.49,28.0017,-64.8536,-224.75,-35.3685,-10.4744,826.229,0,0,0,1
109.688,-2.42227,-69.8861,-940.978,27.7477,-64.704,148.358,-35.4036,-8.17811,461.563,0,0,0,1
109.692,-2.70266,-72.2866,-365.164,27.4962,-63.6946,336.776,-35.4323,-6.86867,274.218,0,0,0,1
109.696,-2.98697,-72.7387,-104.94,27.2501,-62.0731,472.389,-35.4573,-6.03592,181.523,0,0,0,1
109.7,-3.2709,-73.1063,-40.0499,27.0113,-60.0043,592.308,-35.4795,-5.45061,91.9137,0,0,0,1
109.704,-3.55808,-73.0516,249.464,26.7814,-57.446,864.076,-35.4999,-5.31789,-66.3519,0,0,0,1
109.708,-3.84158,-71.1575,600.037,26.5625,-53.2541,1285.48,-35.521,-5.96895,-184.601,0,0,0,1
109.712,-4.11396,-68.3641,716.884,26.3654,-47.4038,1610.36,-35.5465,-6.75999,-126.102,0,0,0,1
109.716,-4.37564,-65.5572,983.398,26.1922,-40.674,1983.53,-35.5738,-6.95406,-58.0469,0,0,0,1
109.72,-4.6261,-60.6818,1499.25,26.0476,-31.9084,2443.5,-35.6008,-7.21346,-215.527,0,0,0,1
109.723,-4.84968,-53.8451,1784.24,25.9429,-21.5853,2574.58,-35.6302,-8.63776,-404.072,0,0,0,1
109.727,-5.04673,-46.7433,1785.65,25.879,-11.7958,2312.39,-35.6683,-10.3701,-276.381,0,0,0,1
109.731,-5.21484,-39.8956,1596.64,25.8508,-3.52092,1896.25,-35.7112,-10.7968,52.8931,0,0,0,1
109.735,-5.3584,-34.2704,1359.8,25.8515,3.01776,1436.64,-35.7527,-9.95686,357.167,0,0,0,1
109.739,-5.48256,-29.2728,1199.44,25.8744,7.70209,845.406,-35.789,-8.00666,649.899,0,0,0,1
109.743,-5.58708,-24.9003,1006.11,25.9117,9.62207,147.3,-35.8152,-4.87985,897.582,0,0,0,1
109.747,-5.67708,-21.4131,768.611,25.9495,8.8528,-391.913,-35.8271,-0.994744,1025.66,0,0,0,1
109.751,-5.75436,-18.8959,459.903,25.9808,6.56044,-750.504,-35.823,3.13258,1051.86,0,0,0,1
109.755,-5.8247,-17.8203,102.469,26.0008,2.98987,-977.73,-35.8026,7.2224,954.338,0,0,0,1
109.759,-5.89357,-18.0954,-161.107,26.0042,-1.07759,-990.748,-35.7666,10.5879,733.018,0,0,0,1
109.763,-5.96606,-19.0789,-275.606,25.9924,-4.74986,-930.998,-35.7199,12.9487,506.73,0,0,0,1
109.766,-6.04261,-20.2485,-322.921,25.9671,-8.35054,-920.304,-35.6654,14.5464,302.154,0,0,0,1
109.77,-6.12424,-21.6016,-314.236,25.9271,-11.9393,-824.597,-35.6063,15.3092,83.8589,0,0,0,1
109.774,-6.21137,-22.7033,-202.631,25.8738,-14.7923,-577.347,-35.5458,15.2016,-160.677,0,0,0,1
109.778,-6.3016,-23.1845,-126.408,25.8116,-16.4495,-324.164,-35.4875,14.054,-428.131,0,0,0,1
109.782,-6.39248,-23.6908,-215.942,25.7453,-17.3247,-143.688,-35.436,11.857,-690.883,0,0,0,1
109.786,-6.48667,-24.8715,-392.263,25.6762,-17.572,-48.2309,-35.3949,8.65678,-889.932,0,0,0,1
109.79,-6.58678,-26.7551,-482.244,25.608,-17.7014,-21.7632,-35.3684,4.90484,-962.587,0,0,0,1
109.794,-6.69568,-28.6388,-424.792,25.5379,-17.742,75.381,-35.3566,1.13704,-1012.96,0,0,0,1
109.798,-6.81051,-30.0736,-325.542,25.4694,-17.1126,272.311,-35.3595,-3.0084,-1152.68,0,0,0,1
109.802,-6.93062,-31.1819,-215.819,25.4043,-15.6147,445.533,-35.3801,-7.86771,-1224.66,0,0,0,1
109.805,-7.0541,-31.7596,-56.1556,25.3474,-13.6321,482.078,-35.421,-12.5754,-1102.45,0,0,0,1
109.809,-7.17872,-31.6206,94.2385,25.2978,-11.8487,457.617,-35.4783,-16.48,-944.075,0,0,0,1
109.813,-7.30112,-31.0234,156.311,25.2549,-10.0572,478.202,-35.5497,-19.9506,-836.675,0,0,0,1
109.817,-7.42108,-30.3995,202.554,25.2192,-8.11301,495.053,-35.6342,-23.0161,-670.868,0,0,0,1
109.821,-7.5386,-29.441,307.77,25.1915,-6.1898,442.85,-35.7295,-25.1914,-411.109,0,0,0,1
109.825,-7.65107,-27.9952,414.175,25.1708,-4.65347,320.324,-35.831,-26.2277,-146.056,0,0,0,1
109.829,-7.7573,-26.2055,560.396,25.1551,-3.68743,148.846,-35.9344,-26.3324,153.384,0,0,0,1
109.833,-7.85579,-23.6174,769.654,25.142,-3.49068,-77.2456,-36.0367,-25.0295,548.511,0,0,1,1
109.837,-7.9418,-20.193,1008.11,25.1279,-4.29088,-253.813,-36.1299,-22.0474,905.822,0,0,0,1
109.841,-8.01354,-15.742,1185.15,25.1085,-5.47347,-419.237,-36.2089,-17.9532,1192.42,0,0,0,1
109.845,-8.06477,-10.9346,1090.96,25.0851,-7.56595,-842.577,-36.2702,-12.7322,1551.52,0,0,0,1
109.848,-8.09896,-7.21948,817.946,25.0494,-12.0557,-1338.86,-36.3084,-5.83274,1882.58,0,0,0,1
109.852,-8.12117,-4.54482,591.18,24.9909,-18.0251,-1565.23,-36.3158,1.97445,1992.17,0,0,0,1
109.856,-8.13446,-2.60118,391.373,24.9086,-24.2832,-1822.04,-36.293,9.73008,2106.01,0,0,0,1
109.86,-8.14149,-1.48741,215.851,24.8012,-32.2589,-2154.32,-36.2397,18.4266,2199.24,0,0,0,1
109.864,-8.14608,-0.914949,76.0676,24.6566,-41.1128,-2117.71,-36.149,26.9106,1922.09,0,0,0,1
109.868,-8.14864,-0.893168,-106.967,24.4801,-48.8024,-1853.24,-36.0295,33.442,1500.49,0,0,0,1
109.872,-8.15306,-1.75058,-404.337,24.2754,-55.5903,-1748.73,-35.8878,38.6324,1233.88,0,0,0,1
109.876,-8.16232,-4.05185,-685.885,24.0458,-62.4635,-1697.23,-35.7277,43.0811,1029.62,0,0,0,1
109.88,-8.18471,-7.10871,-747.033,23.7874,-68.849,-1442.51,-35.5512,46.6758,788.632,0,0,0,1
109.884,-8.21785,-9.88767,-680.643,23.5079,-73.7324,-1136.72,-35.3631,49.2419,572.594,0,0,0,1
109.887,-8.26196,-12.4259,-594.183,23.2114,-77.7291,-959.411,-35.1665,51.1489,436.656,0,0,0,1
109.891,-8.31492,-14.5294,-452.528,22.9007,-81.2273,-733.939,-34.9635,52.653,316.809,0,0,0,1
109.895,-8.37546,-15.961,-253.399,22.5768,-83.4626,-375.687,-34.7552,53.6238,176.357,0,0,0,1
109.899,-8.43961,-16.509,-29.0356,22.2487,-84.1622,-96.4166,-34.5446,54.0307,90.4168,0,0,0,1
109.903,-8.50443,-16.1879,192.367,21.9194,-84.2158,91.849,-34.3331,54.3301,81.0724,0,0,0,1
109.907,-8.56607,-15.0062,371.674,21.5908,-83.4446,336.006,-34.1202,54.6641,72.4304,0,0,0,1
109.911,-8.62166,-13.2843,445.612,21.2675,-81.591,544.194,-33.9061,54.896,32.9007,0,0,0,1
109.915,-8.66984,-11.5251,475.403,20.9534,-79.1934,619.964,-33.6913,54.9211,-9.46411,0,0,0,1
109.919,-8.71169,-9.5705,537.148,20.6488,-76.7478,635.493,-33.4771,54.822,-45.4161,0,0,0,1
109.923,-8.74461,-7.32889,560.213,20.3539,-74.2289,637.126,-33.2631,54.5663,-92.9351,0,0,0,1
109.927,-8.76894,-5.19411,507.914,20.069,-71.7706,567.357,-33.0508,54.096,-107.485,0,0,0,1
109.93,-8.78519,-3.36106,379.13,19.7932,-69.7967,402.211,-32.8405,53.7266,-79.1316,0,0,0,1
109.934,-8.7952,-2.23235,144.346,19.5237,-68.6285,197.499,-32.6311,53.4778,-60.6579,0,0,0,1
109.938,-8.80262,-2.23344,-59.2926,19.2571,-68.2539,83.5683,-32.4227,53.2528,-57.4689,0,0,0,1
109.942,-8.81265,-2.69554,-115.487,18.9905,-67.9757,72.5744,-32.2151,53.0289,-67.4477,0,0,0,1
109.946,-8.82368,-3.13562,-101.501,18.7261,-67.6869,55.1209,-32.0084,52.7259,-102.933,0,0,0,1
109.95,-8.83714,-3.48846,-47.344,18.4617,-67.5451,49.6695,-31.8032,52.2248,-171.336,0,0,0,1
109.954,-8.85093,-3.50547,-17.5198,18.1984,-67.2989,27.5536,-31.6005,51.3874,-208.687,0,0,0,1
109.958,-8.86453,-3.62533,-21.8214,17.936,-67.3298,9.60206,-31.4017,50.5945,-153.726,0,0,0,1
109.962,-8.87925,-3.67594,20.7963,17.6724,-67.2239,118.675,-31.2052,50.1865,-96.0464,0,0,0,1
109.966,-8.89324,-3.46287,127.854,17.4109,-66.4027,256.44,-31.0097,49.8442,-93.3638,0,0,0,1
109.97,-8.90631,-2.67715,358.836,17.1537,-65.2206,256.175,-30.8158,49.4571,-44.0717,0,0,0,1
109.973,-8.91416,-0.659639,501.002,16.9013,-64.4015,125.905,-30.6233,49.4999,83.9107,0,0,0,1
109.977,-8.91146,1.23668,391.128,16.6506,-64.237,6.4513,-30.4291,50.1126,208.856,0,0,0,1
109.981,-8.9045,2.39585,294.058,16.3995,-64.3511,-54.6097,-30.2318,51.1315,277.588,0,0,0,1
109.985,-8.89274,3.53387,323.578,16.1479,-64.6636,-87.9902,-30.0297,52.2811,246.53,0,0,0,1
109.989,-8.87689,4.92364,368.002,15.8944,-65.0385,-121.021,-29.8234,53.0574,141.657,0,0,0,1
109.993,-8.85428,6.4087,368.901,15.6398,-65.609,-162.514,-29.6152,53.3878,78.6516,0,0,0,1
109.997,-8.82683,7.8055,330.47,15.3818,-66.308,-201.425,-29.4063,53.6718,92.1391,0,0,0,1
110.001,-8.7933,8.99033,243.929,15.1218,-67.1826,-276.325,-29.1959,54.1076,135.248,0,0,0,1
110.005,-8.75659,9.71107,198.066,14.857,-68.4667,-305.269,-28.9837,54.7284,172.631,0,0,0,1
110.009,-8.71744,10.5376,127.414,14.5869,-69.5673,-237.079,-28.7684,55.4561,159.625,0,0,0,1
110.012,-8.67427,10.7064,-30.9744,14.3135,-70.3187,-60.4498,-28.5504,55.9754,49.1133,0,0,0,1
110.016,-8.6338,10.2956,80.7242,14.0376,-70.0396,210.442,-28.3311,55.8398,-96.9143,0,0,0,1
110.02,-8.59384,11.337,502.327,13.7664,-68.6748,338.332,-28.1142,55.2183,-148.285,0,0,0,1
110.024,-8.54524,14.2198,735.802,13.5011,-67.3965,277.238,-27.8997,54.6814,-126.935,0,0,0,1
110.028,-8.48276,17.0851,871.205,13.2399,-66.509,272.597,-27.687,54.2266,-137.806,0,0,0,1
110.032,-8.41177,21.0257,951.199,12.9815,-65.267,399.696,-27.4761,53.6049,-190.341,0,0,0,1
110.036,-8.31851,24.5159,271.436,12.73,-63.3866,413.68,-27.2683,52.7397,-196.947,0,0,0,1
110.04,-8.22025,23.1461,-268.012,12.4864,-62.0353,43.3288,-27.0641,52.0663,-80.167,0,0,0,1
110.044,-8.13769,22.4222,544.2,12.2454,-63.0481,-506.258,-26.8615,52.1134,101.186,0,0,0,1
110.048,-8.04509,27.3974,1412.66,11.9938,-65.9902,-721.655,-26.657,52.8568,204.647,0,0,0,1
110.052,-7.92366,33.4579,1117.5,11.7299,-68.6856,-505.001,-26.4486,53.7121,217.823,0,0,0,1
110.055,-7.78371,36.1273,405.086,11.4572,-69.9353,-219.743,-26.2374,54.5584,268.482,0,0,0,1
110.059,-7.64143,36.6224,269.034,11.1836,-70.4023,-329.987,-26.0224,55.8095,398.546,0,0,0,1
110.063,-7.49762,38.229,710.176,10.9073,-72.5131,-702.478,-25.8014,57.6719,536.52,0,0,0,1
110.067,-7.34279,42.1703,1103.31,10.6171,-75.89,-860.136,-25.5719,60.0008,624.558,0,0,0,1
110.071,-7.16819,46.8481,996.565,10.3144,-79.2325,-838.299,-25.3327,62.5509,700.791,0,0,0,1
110.075,-6.97681,49.9554,620.951,9.99812,-82.4388,-914.736,-25.0832,65.4754,909.685,0,0,0,1
110.079,-6.77793,51.6989,567.448,9.6704,-86.3784,-1074.14,-24.8212,69.6574,1221.84,0,0,0,1
110.083,-6.57294,54.3883,990.929,9.32334,-90.83,-1064.82,-24.5391,75.0204,1335.46,0,0,0,1
110.087,-6.35305,59.4401,1383.93,8.96084,-94.6968,-948.175,-24.2351,80.0899,1270.41,0,0,0,1
110.091,-6.10859,65.1996,1347.07,8.58356,-98.2372,-931.813,-23.9134,84.9449,1366.01,0,0,0,1
110.095,-5.84371,69.9634,1101.72,8.19341,-101.976,-962.181,-23.5716,90.7612,1537.99,0,0,0,1
110.098,-5.56204,73.8063,1107,7.78693,-105.754,-860.97,-23.2044,96.9596,1503.83,0,0,0,1
110.102,-5.26714,78.6113,1392.68,7.36726,-108.702,-687.045,-22.8141,102.509,1439.94,0,0,0,1
110.106,-4.94793,84.6859,1565.39,6.93775,-111.121,-632.047,-22.4036,108.208,1516.24,0,0,0,1
110.11,-4.60557,90.8401,1492.74,6.49918,-113.64,-698.812,-21.9688,114.354,1414.17,0,0,0,1
110.114,-4.23828,96.3472,1468.66,6.04999,-116.58,-672.116,-21.5102,119.256,940.253,0,0,0,1
110.118,-3.85291,102.313,1662.89,5.58846,-118.89,-497.763,-21.0372,121.699,309.552,0,0,0,1
110.122,-3.43901,109.338,1885.74,5.12122,-120.469,-435.91,-20.5595,121.674,-241.239,0,0,0,1
110.126,-2.99876,117.045,2041.26,4.64736,-122.296,-669.514,-20.0866,119.815,-530.803,0,0,0,1
110.13,-2.52466,125.284,2291,4.16585,-125.699,-1102.83,-19.6235,117.528,-422.752,0,0,0,1
110.134,-2.02004,134.942,2540.11,3.6654,-130.911,-1566.83,-19.1685,116.512,38.78,0,0,0,1
110.137,-1.47049,145.127,2430.02,3.14318,-137.939,-2169.01,-18.7133,117.83,650.252,0,0,0,1
110.141,-0.886309,153.925,2281.11,2.58782,-147.855,-2461.04,-18.248,121.592,955.93,0,0,0,1
110.145,-0.268028,162.947,2561.27,1.98813,-157.165,-1842.76,-17.7635,125.298,602.52,0,0,0,1
110.149,0.386636,173.934,3526.09,1.36005,-162.251,-743.095,-17.2692,126.299,-34.6074,0,0,0,1
110.153,1.09074,190.493,4670.91,0.720628,-162.97,199.225,-16.7768,125.028,-429.172,0,0,0,1
110.157,1.87477,210.423,5148.09,0.0869336,-160.694,652.285,-16.2925,122.946,-461.973,0,0,0,1
110.161,2.73457,230.71,5219.87,-0.534718,-157.874,579.653,-15.8164,121.419,-179.348,0,0,0,1
110.165,3.67708,251.201,5125.44,-1.14638,-156.166,179.099,-15.3439,121.545,250.282,0,0,0,1
110.169,4.69695,270.75,4644.16,-1.75469,-156.475,-310.815,-14.8669,123.374,541.294,0,0,0,1
110.173,5.79217,287.481,4096.15,-2.36876,-158.594,-540.755,-14.3801,125.774,458.917,0,0,0,1
110.177,6.94275,302.749,3916.81,-2.99363,-160.699,-571.749,-13.8843,126.959,160.117,0,0,0,1
110.18,8.15725,318.079,3830.3,-3.62414,-163.061,-609.92,-13.3883,127.024,41.6782,0,0,0,1
110.184,9.42758,332.671,3056.85,-4.26746,-165.464,-521.232,-12.892,127.285,193.978,0,0,0,1
110.188,10.7561,341.959,564.935,-4.91675,-167.133,-468.513,-12.394,128.54,523.983,0,0,0,1
110.192,12.099,337.085,-3888.02,-5.5731,-169.124,-581.172,-11.8878,131.378,903.107,0,1,0,1
110.196,13.3894,311.586,-9528.65,-6.23794,-171.673,-765.234,-11.3677,135.595,1151.58,0,0,0,1
110.2,14.5331,262.647,-13575.8,-6.91421,-175.102,-882.428,-10.8286,140.374,1121.29,0,0,0,1
110.204,15.4412,205.532,-14251.8,-7.60584,-178.566,-649.066,-10.2711,144.354,602.381,0,0,0,1
110.208,16.1387,151.312,-13422.9,-8.30917,-180.172,-36.7264,-9.70088,145.08,-411.845,0,0,0,1
110.212,16.6232,100.672,-12396.1,-9.01334,-178.853,655.153,-9.1377,141.137,-1540.97,0,0,0,1
110.216,16.9251,54.4737,-10206,-9.70637,-175.054,1371.45,-8.59831,133.042,-2273.07,0,0,0,1
110.22,17.0488,20.9427,-5958.75,-10.3809,-168.14,2326.67,-8.09838,123.38,-2468.58,0,0,0,1
110.223,17.0887,7.92393,-1143.21,-11.0199,-156.878,3500.27,-7.63447,113.757,-2610.62,0,0,0,1
110.227,17.1107,12.0119,2881.51,-11.6064,-140.795,4914.67,-7.2097,102.986,-3018.12,0,0,0,1
110.231,17.1826,30.4343,4541.86,-12.1198,-118.485,6147.77,-6.82995,90.1799,-3372.26,0,0,0,1
110.235,17.3484,47.4929,2713.51,-12.532,-92.769,6644.57,-6.50522,76.6416,-3366.83,0,0,0,1
110.239,17.5536,51.6322,-163.287,-12.8445,-66.5777,6832.34,-6.23122,63.8782,-3136.27,0,0,0,1
110.243,17.7518,46.2173,-2156.26,-13.0521,-39.3947,6779.96,-6.0062,52.1411,-2699.27,0,0,0,1
110.247,17.9146,34.7876,-2182,-13.1522,-13.6126,6453.15,-5.8239,42.7915,-2037.36,0,0,0,1
110.251,18.0235,29.1715,-410.777,-13.1585,11.0173,5800.84,-5.67191,36.2252,-1495.13,0,0,0,1
110.255,18.1425,31.5786,795.053,-13.0662,31.7035,4501.03,-5.54091,31.1115,-1180.01,0,0,0,1
110.259,18.2702,35.3824,1517.2,-12.9108,46.1793,3294.76,-5.42887,27.007,-775.212,0,0,0,1
110.262,18.4189,43.431,1970.53,-12.7054,57.4422,2841.2,-5.32993,25.0556,-307.834,0,0,0,1
110.266,18.6095,50.7762,-187.208,-12.462,68.3748,2637.07,-5.23314,24.6022,-158.956,0,0,0,1
110.27,18.8156,41.9685,-5342.12,-12.1713,78.043,2062.73,-5.13773,23.8138,-248.051,0,0,0,1
110.274,18.9374,9.04354,-10039,-11.8524,84.4888,1505.69,-5.0471,22.6644,-268.76,0,0,0,1
110.278,18.8863,-36.456,-9474.22,-11.5112,89.8054,1446.57,-4.96068,21.7143,-282.632,0,0,0,1
110.282,18.6526,-64.969,-5857.38,-11.1508,95.7894,1546.2,-4.87747,20.4565,-450.172,0,0,0,1
110.286,18.3787,-82.2138,-7193.82,-10.7629,101.884,1444.01,-4.80087,18.1975,-666.088,0,0,0,1
110.29,18.0103,-121.167,-12460.5,-10.3549,107.07,1376.42,-4.73531,15.253,-735.276,0,0,0,1
110.294,17.4322,-179.555,-15382.8,-9.9265,112.637,1374.43,-4.68172,12.4535,-629.904,0,0,0,1
110.298,16.6076,-241.337,-13811,-9.47498,117.807,1184.61,-4.63802,10.3322,-447.663,0,0,0,1
110.302,15.5468,-287.447,-9653.02,-9.00619,121.891,698.639,-4.601,8.95641,-253.52,0,0,0,1
110.305,14.3621,-316.747,-6560.31,-8.52277,123.265,-43.3393,-4.56806,8.3517,-21.4697,0,0,0,1
110.309,13.0724,-338.696,-4297.94,-8.04325,121.552,-442.663,-4.53576,8.78869,178.137,0,0,0,1
110.313,11.7162,-350.322,-1511.84,-7.5732,119.807,-210.488,-4.4994,9.7433,218.143,0,0,0,1
110.317,10.3357,-350.506,510.915,-7.10732,119.908,129.886,-4.45964,10.4928,218.384,0,0,0,1
110.321,8.97806,-346.331,419.95,-6.63648,120.821,91.7009,-4.41743,11.4493,419.692,0,0,0,1
110.325,7.63015,-347.226,-1111.05,-6.16346,120.624,-88.2935,-4.3702,13.7715,694.898,0,0,0,1
110.329,6.26554,-355.011,-2008.35,-5.69416,120.132,-19.9861,-4.30985,16.8779,760.448,0,0,0,1
110.333,4.85681,-362.915,-1075.71,-5.22499,120.468,302.913,-4.23835,19.7121,708.584,0,0,0,1
110.337,3.43044,-363.414,759.045,-4.75306,122.498,556.04,-4.15586,22.4133,715.982,0,0,0,1
110.341,2.01782,-356.985,2546.75,-4.26804,124.812,566.84,-4.06326,25.3053,722.878,0,0,0,1
110.344,0.641675,-343.519,4246.74,-3.77803,126.926,740.336,-3.95817,28.0604,606.906,0,0,0,1
110.348,-0.665752,-323.81,5412.72,-3.27649,130.596,1196.08,-3.84405,30.0465,462.683,0,0,0,1
110.352,-1.88793,-301.235,5644.24,-2.75781,136.27,1468.05,-3.72345,31.6749,409.954,0,0,0,1
110.356,-3.019,-279.717,5347.45,-2.21195,142.064,1389.51,-3.59661,33.249,364.574,0,0,0,1
110.36,-4.07308,-259.46,5333.93,-1.64801,147.125,1472.04,-3.46371,34.523,256.667,0,0,0,1
110.364,-5.0459,-238.048,5710.66,-1.06261,153.564,1993.09,-3.32691,35.2541,173.353,0,0,0,1
110.368,-5.93271,-214.849,5743.53,-0.44837,162.695,2368.95,-3.1883,35.8772,169.88,0,0,0,1
110.372,-6.7243,-193.18,5026.81,0.208361,172.07,2158.03,-3.04664,36.5812,176.443,0,0,0,1
110.376,-7.44183,-175.579,4087.65,0.89584,179.553,1769.58,-2.90253,37.2556,178.701,0,0,0,1
110.38,-8.09593,-161.247,3127.99,1.61103,185.894,1439.45,-2.7556,37.9772,222.875,0,0,0,1
110.384,-8.70149,-151.143,2099.34,2.34804,190.798,1221.41,-2.60585,38.9967,286.622,0,0,0,1
110.387,-9.27666,-144.847,1117.27,3.10155,195.435,1084.64,-2.45096,40.2163,273.239,0,0,0,1
110.391,-9.83304,-142.415,544.892,3.87478,199.272,837.983,-2.29168,41.1312,176.38,0,0,0,1
110.395,-10.3892,-140.59,743.783,4.65826,201.982,758.147,-2.12964,41.5942,77.6552,0,0,0,1
110.399,-10.9313,-136.605,1196.95,5.45267,205.194,1046.56,-1.96675,41.7379,-68.0074,0,0,0,1
110.403,-11.4564,-131.24,1418.67,6.26123,210.157,1311.73,-1.80358,41.0629,-328.465,0,0,0,1
110.407,-11.9566,-125.522,1599.26,7.09442,215.441,1249.03,-1.64596,39.1719,-583.474,0,0,0,1
110.411,-12.4369,-118.746,2016.82,7.94426,219.915,1184.92,-1.49757,36.5048,-768.754,0,0,0,1
110.415,-12.8842,-109.767,2530.43,8.81239,224.698,1440.92,-1.36079,33.1664,-1027.88,0,0,0,1
110.419,-13.2944,-98.9788,2830.77,9.6996,231.171,1712.38,-1.23848,28.4751,-1333.04,0,0,0,1
110.423,-13.6574,-87.6528,2720.56,10.6183,238.075,1569.97,-1.13834,22.7527,-1480.35,1,0,0,1
110.427,-13.9792,-77.7257,2363.07,11.5594,243.436,1306.33,-1.06073,16.9106,-1501.05,0,0,0,1
110.43,-14.2646,-69.1926,2037.55,12.52,248.28,1247.02,-1.00623,11.0265,-1556.87,0,0,0,1
110.434,-14.5197,-61.8084,1987.5,13.499,253.178,1317.14,-0.974595,4.7483,-1615.82,0,0,0,1
110.438,-14.7475,-53.6662,2278.64,14.4978,258.57,1289.71,-0.96914,-1.59631,-1557.38,0,0,0,1
110.442,-14.939,-44.0076,2648.38,15.519,263.253,1091.11,-0.987066,-7.41799,-1490.68,0,0,0,1
110.446,-15.0913,-32.977,3067.65,16.5544,267.093,1088.58,-1.02709,-13.2415,-1586.93,0,0,0,1
110.45,-15.1966,-20.0432,3578.75,17.6055,271.757,1338.49,-1.09051,-19.8151,-1727.59,0,0,0,1
110.454,-15.2479,-5.0198,3992.48,18.6773,277.55,1422.38,-1.18189,-26.7374,-1753.52,0,0,0,1
110.458,-15.2358,11.1461,4035.67,19.7737,282.868,1302.18,-1.29938,-33.5135,-1762.01,0,0,0,1
110.462,-15.1608,26.5068,3757.1,20.8871,287.722,1408.88,-1.44369,-40.5022,-1941.15,0,0,0,1
110.466,-15.0287,40.4965,3429.21,22.0214,293.875,1634.15,-1.61578,-48.6778,-2162.06,0,0,0,1
